Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
88,2019-07-05 12:22:23.879962,1801,1800,1117
89,2019-07-05 12:22:24.067460,1799,1800,1118
90,2019-07-05 12:22:24.263935,1801,1800,1117
91,2019-07-05 12:22:24.451433,1793,1800,1117
92,2019-07-05 12:22:24.646491,1793,1800,1118
93,2019-07-05 12:22:24.847952,1801,1800,1118
94,2019-07-05 12:22:25.040438,1791,1800,1118
95,2019-07-05 12:22:25.239903,1799,1800,1118
96,2019-07-05 12:22:25.418427,1804,1800,1117
97,2019-07-05 12:22:25.607500,1793,1800,1118
98,2019-07-05 12:22:25.794003,1807,1800,1117
99,2019-07-05 12:22:25.978509,1804,1800,1117
100,2019-07-05 12:22:26.174982,1799,1800,1118
101,2019-07-05 12:22:26.359489,1809,1800,1117
102,2019-07-05 12:22:26.543996,1804,1800,1116
103,2019-07-05 12:22:26.738666,1804,1800,1117
104,2019-07-05 12:22:26.931151,1809,1800,1116
105,2019-07-05 12:22:27.125631,1807,1800,1116
106,2019-07-05 12:22:27.326095,1801,1800,1116
107,2019-07-05 12:22:27.508607,1793,1800,1117
108,2019-07-05 12:22:27.707077,1801,1800,1117
109,2019-07-05 12:22:27.901557,1793,1800,1117
110,2019-07-05 12:22:28.092146,1793,1800,1117
111,2019-07-05 12:22:28.276554,1788,1800,1118
112,2019-07-05 12:22:28.473028,1791,1800,1118
113,2019-07-05 12:22:28.660527,1799,1800,1117
114,2019-07-05 12:22:28.864980,1788,1800,1118
115,2019-07-05 12:22:29.044083,1796,1800,1118
116,2019-07-05 12:22:29.232579,1804,1800,1116
117,2019-07-05 12:22:29.433042,1804,1800,1117
118,2019-07-05 12:22:29.619544,1799,1800,1117
119,2019-07-05 12:22:29.807043,1785,1800,1119
120,2019-07-05 12:22:29.993544,1796,1800,1118
121,2019-07-05 12:22:30.178050,1801,1800,1117
122,2019-07-05 12:22:30.361559,1799,1800,1117
123,2019-07-05 12:22:30.542078,1801,1800,1117
124,2019-07-05 12:22:30.729576,1783,1800,1119
125,2019-07-05 12:22:30.914082,1783,1800,1120
126,2019-07-05 12:22:31.098590,1801,1800,1118
127,2019-07-05 12:22:31.283096,1815,1800,1116
128,2019-07-05 12:22:31.466299,1807,1800,1116
129,2019-07-05 12:22:31.645819,1801,1800,1117
130,2019-07-05 12:22:31.845285,1796,1800,1118
131,2019-07-05 12:22:32.030790,1796,1800,1118
132,2019-07-05 12:22:32.223274,1809,1800,1117
133,2019-07-05 12:22:32.408777,1804,1800,1117
134,2019-07-05 12:22:32.591289,1799,1800,1117
135,2019-07-05 12:22:32.774800,1796,1800,1118
136,2019-07-05 12:22:32.961300,1796,1800,1117
137,2019-07-05 12:22:33.144810,1801,1800,1118
138,2019-07-05 12:22:33.330313,1809,1800,1116
139,2019-07-05 12:22:33.510831,1788,1800,1118
140,2019-07-05 12:22:33.704314,1793,1800,1119
141,2019-07-05 12:22:33.903781,1801,1800,1117
142,2019-07-05 12:22:34.083299,1788,1800,1119
143,2019-07-05 12:22:34.265811,1796,1800,1119
144,2019-07-05 12:22:34.454307,1801,1800,1118
145,2019-07-05 12:22:34.633827,1807,1800,1117
146,2019-07-05 12:22:34.833424,1791,1800,1118
147,2019-07-05 12:22:35.036392,1799,1800,1118
148,2019-07-05 12:22:35.222420,1799,1800,1118
149,2019-07-05 12:22:35.408552,1793,1800,1118
150,2019-07-05 12:22:35.596049,1799,1800,1118
151,2019-07-05 12:22:35.779340,1796,1800,1118
152,2019-07-05 12:22:35.965423,1793,1800,1119
153,2019-07-05 12:22:36.149928,1801,1800,1118
154,2019-07-05 12:22:36.341954,1809,1800,1118
155,2019-07-05 12:22:36.526478,1801,1800,1117
156,2019-07-05 12:22:36.711985,1801,1800,1118
157,2019-07-05 12:22:36.903470,1809,1800,1117
158,2019-07-05 12:22:37.095955,1807,1800,1117
159,2019-07-05 12:22:37.291432,1804,1800,1117
160,2019-07-05 12:22:37.468959,1801,1800,1117
161,2019-07-05 12:22:37.656456,1799,1800,1118
162,2019-07-05 12:22:37.847944,1804,1800,1118
163,2019-07-05 12:22:38.036615,1799,1800,1117
164,2019-07-05 12:22:38.223118,1799,1800,1118
165,2019-07-05 12:22:38.413208,1801,1800,1117
166,2019-07-05 12:22:38.597713,1791,1800,1118
167,2019-07-05 12:22:38.789202,1791,1800,1118
168,2019-07-05 12:22:38.979277,1793,1800,1119
169,2019-07-05 12:22:39.167775,1796,1800,1119
170,2019-07-05 12:22:39.352873,1793,1800,1118
171,2019-07-05 12:22:39.540372,1796,1800,1119
172,2019-07-05 12:22:39.722108,1801,1800,1118
173,2019-07-05 12:22:39.911600,1809,1800,1117
174,2019-07-05 12:22:40.098101,1801,1800,1117
175,2019-07-05 12:22:40.286599,1793,1800,1119
176,2019-07-05 12:22:40.462128,1804,1800,1118
177,2019-07-05 12:22:40.641649,1804,1800,1118
178,2019-07-05 12:22:40.836128,1799,1800,1118
179,2019-07-05 12:22:41.019181,1796,1800,1118
180,2019-07-05 12:22:41.198233,1793,1800,1119
181,2019-07-05 12:22:41.374832,1799,1800,1118
182,2019-07-05 12:22:41.554352,1799,1800,1118
183,2019-07-05 12:22:41.731878,1796,1800,1118
184,2019-07-05 12:22:41.903419,1799,1800,1119
185,2019-07-05 12:22:42.085930,1801,1800,1118
186,2019-07-05 12:22:42.268443,1799,1800,1118
187,2019-07-05 12:22:42.449959,1809,1800,1118
188,2019-07-05 12:22:42.628480,1812,1800,1117
189,2019-07-05 12:22:42.806005,1804,1800,1117
190,2019-07-05 12:22:42.988517,1804,1800,1118
191,2019-07-05 12:22:43.165356,1807,1800,1117
192,2019-07-05 12:22:43.346869,1804,1800,1117
193,2019-07-05 12:22:43.532373,1801,1800,1118
194,2019-07-05 12:22:43.705910,1815,1800,1116
195,2019-07-05 12:22:43.890416,1804,1800,1116
196,2019-07-05 12:22:44.070934,1799,1800,1117
197,2019-07-05 12:22:44.249001,1785,1800,1118
198,2019-07-05 12:22:44.429519,1796,1800,1118
199,2019-07-05 12:22:44.607043,1804,1800,1117
200,2019-07-05 12:22:44.791106,1804,1800,1117
201,2019-07-05 12:22:44.974204,1804,1800,1117
202,2019-07-05 12:22:45.157713,1807,1800,1117
203,2019-07-05 12:22:45.351197,1812,1800,1116
204,2019-07-05 12:22:45.531714,1796,1800,1117
205,2019-07-05 12:22:45.711234,1785,1800,1118
206,2019-07-05 12:22:45.898731,1791,1800,1119
207,2019-07-05 12:22:46.083238,1791,1800,1119
208,2019-07-05 12:22:46.269739,1788,1800,1118
209,2019-07-05 12:22:46.455243,1793,1800,1119
210,2019-07-05 12:22:46.677196,1801,1800,1118
211,2019-07-05 12:22:46.876663,1801,1800,1118
212,2019-07-05 12:22:53.965283,1812,1800,1117
213,2019-07-05 12:22:54.151482,1804,1800,1117
214,2019-07-05 12:22:54.344965,1793,1800,1119
215,2019-07-05 12:22:54.562973,1799,1800,1118
216,2019-07-05 12:22:54.769115,1801,1800,1119
217,2019-07-05 12:22:54.972790,1793,1800,1118
218,2019-07-05 12:22:55.181095,1791,1800,1119
