Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
66,2019-07-05 11:48:36.679570,1762,1800,1114
67,2019-07-05 11:48:36.874050,1759,1800,1114
68,2019-07-05 11:48:37.068532,1767,1800,1115
69,2019-07-05 11:48:37.250046,1772,1800,1115
70,2019-07-05 11:48:37.438543,1785,1800,1114
71,2019-07-05 11:48:37.621055,1780,1800,1114
72,2019-07-05 11:48:37.801157,1775,1800,1114
73,2019-07-05 11:48:37.992230,1772,1800,1116
74,2019-07-05 11:48:38.179729,1772,1800,1116
75,2019-07-05 11:48:38.355260,1767,1800,1118
76,2019-07-05 11:48:38.548743,1772,1800,1118
77,2019-07-05 11:48:38.728265,1793,1800,1116
78,2019-07-05 11:48:38.915764,1785,1800,1117
79,2019-07-05 11:48:39.095285,1785,1800,1118
80,2019-07-05 11:48:39.277797,1793,1800,1117
81,2019-07-05 11:48:39.454848,1788,1800,1117
82,2019-07-05 11:48:39.626981,1780,1800,1119
83,2019-07-05 11:48:39.810491,1793,1800,1118
84,2019-07-05 11:48:39.987019,1785,1800,1117
85,2019-07-05 11:48:40.169531,1788,1800,1119
86,2019-07-05 11:48:40.348055,1793,1800,1117
87,2019-07-05 11:48:40.529570,1799,1800,1117
88,2019-07-05 11:48:40.712549,1799,1800,1118
89,2019-07-05 11:48:40.888610,1793,1800,1117
90,2019-07-05 11:48:41.070781,1804,1800,1117
91,2019-07-05 11:48:41.254344,1812,1800,1116
92,2019-07-05 11:48:41.442841,1791,1800,1118
93,2019-07-05 11:48:41.619369,1801,1800,1117
94,2019-07-05 11:48:41.809862,1799,1800,1117
95,2019-07-05 11:48:41.987387,1807,1800,1117
96,2019-07-05 11:48:42.167905,1807,1800,1117
97,2019-07-05 11:48:42.346429,1804,1800,1117
98,2019-07-05 11:48:42.526113,1799,1800,1118
99,2019-07-05 11:48:42.709195,1791,1800,1118
100,2019-07-05 11:48:42.889714,1793,1800,1118
101,2019-07-05 11:48:43.066243,1799,1800,1117
102,2019-07-05 11:48:43.252745,1804,1800,1117
103,2019-07-05 11:48:43.434259,1793,1800,1117
104,2019-07-05 11:48:43.613780,1799,1800,1118
105,2019-07-05 11:48:43.797290,1785,1800,1118
106,2019-07-05 11:48:43.976812,1788,1800,1119
107,2019-07-05 11:48:44.162992,1796,1800,1118
108,2019-07-05 11:48:44.340517,1799,1800,1118
109,2019-07-05 11:48:44.523029,1804,1800,1118
110,2019-07-05 11:48:44.703549,1804,1800,1117
111,2019-07-05 11:48:44.884066,1799,1800,1118
112,2019-07-05 11:48:45.063586,1815,1800,1117
113,2019-07-05 11:48:45.242110,1820,1800,1115
114,2019-07-05 11:48:45.420911,1807,1800,1116
115,2019-07-05 11:48:45.600431,1799,1800,1116
116,2019-07-05 11:48:45.785937,1791,1800,1117
117,2019-07-05 11:48:45.977425,1793,1800,1117
118,2019-07-05 11:48:46.203820,1791,1800,1118
119,2019-07-05 11:48:46.434205,1799,1800,1117
120,2019-07-05 11:48:46.635226,1791,1800,1118
121,2019-07-05 11:48:46.837685,1791,1800,1119
122,2019-07-05 11:48:47.043648,1799,1800,1118
123,2019-07-05 11:48:47.234140,1812,1800,1118
124,2019-07-05 11:48:47.415654,1799,1800,1117
125,2019-07-05 11:48:47.603155,1796,1800,1118
126,2019-07-05 11:48:47.783673,1799,1800,1118
127,2019-07-05 11:48:47.971683,1793,1800,1118
128,2019-07-05 11:48:48.155334,1799,1800,1118
129,2019-07-05 11:48:48.335853,1799,1800,1118
130,2019-07-05 11:48:48.520010,1799,1800,1118
131,2019-07-05 11:48:48.704073,1799,1800,1117
132,2019-07-05 11:48:48.883594,1793,1800,1119
133,2019-07-05 11:48:49.062117,1807,1800,1117
134,2019-07-05 11:48:49.252608,1796,1800,1118
135,2019-07-05 11:48:49.430134,1804,1800,1118
136,2019-07-05 11:48:49.609280,1796,1800,1117
137,2019-07-05 11:48:49.788802,1799,1800,1118
138,2019-07-05 11:48:49.968450,1799,1800,1117
139,2019-07-05 11:48:50.145975,1799,1800,1118
140,2019-07-05 11:48:50.327490,1796,1800,1118
141,2019-07-05 11:48:50.503021,1785,1800,1118
142,2019-07-05 11:48:50.685534,1777,1800,1121
143,2019-07-05 11:48:50.870043,1777,1800,1122
144,2019-07-05 11:48:51.047569,1777,1800,1122
145,2019-07-05 11:48:51.233179,1791,1800,1121
146,2019-07-05 11:48:51.413697,1799,1800,1120
147,2019-07-05 11:48:51.596372,1809,1800,1119
148,2019-07-05 11:48:51.777888,1812,1800,1118
149,2019-07-05 11:48:51.958406,1812,1800,1118
150,2019-07-05 11:48:52.139922,1812,1800,1118
151,2019-07-05 11:48:52.317447,1820,1800,1118
152,2019-07-05 11:48:52.501955,1809,1800,1117
153,2019-07-05 11:48:52.680160,1807,1800,1117
154,2019-07-05 11:48:52.865338,1791,1800,1119
155,2019-07-05 11:48:53.049846,1799,1800,1118
156,2019-07-05 11:48:53.242332,1804,1800,1118
157,2019-07-05 11:48:53.429831,1796,1800,1118
158,2019-07-05 11:48:53.606362,1804,1800,1118
159,2019-07-05 11:48:53.798846,1785,1800,1119
160,2019-07-05 11:48:53.985348,1791,1800,1120
161,2019-07-05 11:48:54.172848,1785,1800,1120
162,2019-07-05 11:48:54.355359,1804,1800,1119
163,2019-07-05 11:48:54.540118,1804,1800,1118
164,2019-07-05 11:48:54.725623,1804,1800,1118
165,2019-07-05 11:48:54.913121,1801,1800,1118
166,2019-07-05 11:48:55.097629,1809,1800,1119
167,2019-07-05 11:48:55.281138,1809,1800,1118
168,2019-07-05 11:48:55.463652,1796,1800,1119
169,2019-07-05 11:48:55.646164,1804,1800,1118
170,2019-07-05 11:48:55.826683,1804,1800,1117
171,2019-07-05 11:48:56.017175,1799,1800,1118
172,2019-07-05 11:48:56.203676,1791,1800,1119
173,2019-07-05 11:48:56.387185,1807,1800,1118
174,2019-07-05 11:48:56.568701,1796,1800,1119
175,2019-07-05 11:48:56.767171,1801,1800,1119
176,2019-07-05 11:48:56.963647,1791,1800,1118
177,2019-07-05 11:48:57.149322,1796,1800,1119
178,2019-07-05 11:48:57.321861,1796,1800,1118
179,2019-07-05 11:48:57.509821,1796,1800,1119
180,2019-07-05 11:48:57.703305,1799,1800,1118
181,2019-07-05 11:48:57.893797,1799,1800,1119
182,2019-07-05 11:48:58.074316,1796,1800,1119
183,2019-07-05 11:48:58.255829,1796,1800,1120
184,2019-07-05 11:48:58.450311,1796,1800,1119
185,2019-07-05 11:48:58.655391,1796,1800,1118
186,2019-07-05 11:48:58.852863,1799,1800,1119
187,2019-07-05 11:48:59.041360,1809,1800,1117
188,2019-07-05 11:48:59.228859,1796,1800,1118
189,2019-07-05 11:48:59.405388,1799,1800,1119
190,2019-07-05 11:48:59.585906,1799,1800,1118
191,2019-07-05 11:48:59.760441,1799,1800,1119
192,2019-07-05 11:48:59.942954,1804,1800,1118
193,2019-07-05 11:49:00.128458,1799,1800,1118
194,2019-07-05 11:49:00.305573,1799,1800,1119
195,2019-07-05 11:49:00.491078,1804,1800,1119
196,2019-07-05 11:49:00.690546,1801,1800,1118
197,2019-07-05 11:49:00.881036,1799,1800,1119
198,2019-07-05 11:49:01.071528,1799,1800,1119
199,2019-07-05 11:49:01.254040,1799,1800,1119
200,2019-07-05 11:49:01.430122,1796,1800,1119
201,2019-07-05 11:49:01.610168,1799,1800,1118
202,2019-07-05 11:49:01.787695,1796,1800,1120
203,2019-07-05 11:49:01.965220,1804,1800,1118
204,2019-07-05 11:49:02.160700,1791,1800,1120
205,2019-07-05 11:49:02.363158,1801,1800,1119
206,2019-07-05 11:49:02.550657,1804,1800,1118
207,2019-07-05 11:49:02.731175,1801,1800,1119
208,2019-07-05 11:49:02.914685,1796,1800,1119
209,2019-07-05 11:49:03.089219,1796,1800,1118
210,2019-07-05 11:49:03.266346,1804,1800,1119
211,2019-07-05 11:49:03.446862,1809,1800,1117
212,2019-07-05 11:49:03.622393,1796,1800,1118
213,2019-07-05 11:49:03.797925,1796,1800,1118
214,2019-07-05 11:49:03.970466,1801,1800,1119
215,2019-07-05 11:49:04.147990,1804,1800,1118
216,2019-07-05 11:49:04.328508,1799,1800,1119
217,2019-07-05 11:49:04.508322,1804,1800,1118
218,2019-07-05 11:49:04.694822,1801,1800,1118
219,2019-07-05 11:49:04.952257,1801,1800,1118
220,2019-07-05 11:49:05.136763,1804,1800,1118
221,2019-07-05 11:49:05.320274,1791,1800,1118
222,2019-07-05 11:49:05.497801,1796,1800,1118
223,2019-07-05 11:49:05.678318,1783,1800,1120
224,2019-07-05 11:49:05.860830,1788,1800,1120
225,2019-07-05 11:49:06.042913,1801,1800,1119
226,2019-07-05 11:49:06.223003,1812,1800,1118
227,2019-07-05 11:49:06.406512,1799,1800,1118
228,2019-07-05 11:49:06.584040,1801,1800,1119
229,2019-07-05 11:49:06.776525,1791,1800,1119
230,2019-07-05 11:49:06.968013,1796,1800,1120
231,2019-07-05 11:49:07.154515,1799,1800,1119
232,2019-07-05 11:49:07.336030,1796,1800,1119
233,2019-07-05 11:49:07.518132,1807,1800,1119
234,2019-07-05 11:49:07.697654,1804,1800,1118
235,2019-07-05 11:49:07.879176,1804,1800,1118
236,2019-07-05 11:49:08.055705,1796,1800,1119
237,2019-07-05 11:49:08.240211,1791,1800,1120
238,2019-07-05 11:49:08.423721,1809,1800,1120
239,2019-07-05 11:49:08.602246,1818,1800,1117
240,2019-07-05 11:49:08.780768,1804,1800,1118
241,2019-07-05 11:49:08.964288,1807,1800,1118
242,2019-07-05 11:49:09.140807,1804,1800,1118
243,2019-07-05 11:49:09.315606,1799,1800,1118
244,2019-07-05 11:49:09.498627,1796,1800,1118
245,2019-07-05 11:49:09.685130,1796,1800,1119
246,2019-07-05 11:49:09.888585,1809,1800,1118
247,2019-07-05 11:49:10.073093,1804,1800,1118
248,2019-07-05 11:49:10.260593,1801,1800,1119
249,2019-07-05 11:49:10.458065,1799,1800,1118
250,2019-07-05 11:49:10.642574,1796,1800,1119
251,2019-07-05 11:49:10.832667,1807,1800,1118
252,2019-07-05 11:49:11.017685,1796,1800,1118
253,2019-07-05 11:49:11.199200,1801,1800,1119
254,2019-07-05 11:49:11.379718,1809,1800,1118
255,2019-07-05 11:49:11.561233,1796,1800,1118
256,2019-07-05 11:49:11.748732,1799,1800,1118
257,2019-07-05 11:49:11.934237,1796,1800,1119
258,2019-07-05 11:49:12.114408,1804,1800,1118
259,2019-07-05 11:49:12.295924,1796,1800,1119
260,2019-07-05 11:49:12.478035,1785,1800,1120
261,2019-07-05 11:49:12.660944,1796,1800,1120
262,2019-07-05 11:49:12.843455,1818,1800,1117
263,2019-07-05 11:49:13.025970,1807,1800,1117
264,2019-07-05 11:49:13.205489,1809,1800,1118
265,2019-07-05 11:49:13.386008,1812,1800,1117
266,2019-07-05 11:49:13.562092,1796,1800,1118
267,2019-07-05 11:49:13.751237,1796,1800,1119
268,2019-07-05 11:49:13.929345,1793,1800,1118
269,2019-07-05 11:49:14.112855,1788,1800,1119
270,2019-07-05 11:49:14.299357,1796,1800,1119
271,2019-07-05 11:49:14.497827,1796,1800,1119
272,2019-07-05 11:49:14.684329,1791,1800,1121
273,2019-07-05 11:49:14.869834,1791,1800,1120
274,2019-07-05 11:49:15.050352,1791,1800,1120
275,2019-07-05 11:49:15.235857,1807,1800,1120
276,2019-07-05 11:49:15.422087,1809,1800,1117
277,2019-07-05 11:49:15.598616,1809,1800,1118
278,2019-07-05 11:49:15.785119,1804,1800,1119
279,2019-07-05 11:49:15.966635,1801,1800,1119
280,2019-07-05 11:49:16.148150,1804,1800,1118
281,2019-07-05 11:49:16.330661,1799,1800,1119
282,2019-07-05 11:49:16.554066,1804,1800,1118
283,2019-07-05 11:49:16.747549,1796,1800,1119
284,2019-07-05 11:49:16.947525,1801,1800,1119
285,2019-07-05 11:49:17.144997,1804,1800,1118
286,2019-07-05 11:49:17.326513,1796,1800,1119
287,2019-07-05 11:49:17.514012,1791,1800,1119
288,2019-07-05 11:49:17.694531,1799,1800,1119
289,2019-07-05 11:49:17.884024,1791,1800,1120
290,2019-07-05 11:49:18.062089,1788,1800,1120
291,2019-07-05 11:49:18.248149,1788,1800,1121
292,2019-07-05 11:49:18.429243,1804,1800,1119
293,2019-07-05 11:49:18.613263,1799,1800,1120
294,2019-07-05 11:49:18.798769,1804,1800,1119
295,2019-07-05 11:49:18.983276,1801,1800,1120
296,2019-07-05 11:49:19.166785,1804,1800,1120
297,2019-07-05 11:49:19.344311,1804,1800,1119
298,2019-07-05 11:49:19.522835,1791,1800,1120
299,2019-07-05 11:49:19.704526,1791,1800,1120
300,2019-07-05 11:49:19.887038,1796,1800,1120
301,2019-07-05 11:49:20.070263,1801,1800,1120
302,2019-07-05 11:49:20.252774,1804,1800,1119
303,2019-07-05 11:49:20.441272,1788,1800,1121
304,2019-07-05 11:49:20.626777,1796,1800,1121
305,2019-07-05 11:49:20.818265,1807,1800,1120
306,2019-07-05 11:49:21.003769,1812,1800,1119
307,2019-07-05 11:49:21.193454,1801,1800,1119
308,2019-07-05 11:49:21.387934,1801,1800,1120
309,2019-07-05 11:49:21.578587,1801,1800,1120
310,2019-07-05 11:49:21.771074,1793,1800,1121
311,2019-07-05 11:49:21.959571,1801,1800,1120
