Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
60,2019-07-05 12:11:23.080647,159,1800,1000
61,2019-07-05 12:11:23.266152,159,1800,1000
62,2019-07-05 12:11:23.453650,159,1800,1000
63,2019-07-05 12:11:23.635165,159,1800,1000
64,2019-07-05 12:11:23.817912,159,1800,1000
65,2019-07-05 12:11:24.002418,159,1800,1000
66,2019-07-05 12:11:24.177948,159,1800,1000
67,2019-07-05 12:11:24.360047,159,1800,1000
68,2019-07-05 12:11:24.545550,159,1800,1000
69,2019-07-05 12:11:24.727065,159,1800,1000
70,2019-07-05 12:11:24.904589,159,1800,1000
71,2019-07-05 12:11:25.085107,159,1800,1000
72,2019-07-05 12:11:25.273089,159,1800,1000
73,2019-07-05 12:11:25.459591,159,1800,1000
74,2019-07-05 12:11:25.643099,159,1800,1000
75,2019-07-05 12:11:25.826610,159,1800,1000
76,2019-07-05 12:11:26.011117,159,1800,1000
77,2019-07-05 12:11:26.186646,159,1800,1000
78,2019-07-05 12:11:26.368891,159,1800,1000
79,2019-07-05 12:11:26.557957,159,1800,1000
80,2019-07-05 12:11:26.737988,159,1800,1000
81,2019-07-05 12:11:26.932466,159,1800,1000
82,2019-07-05 12:11:27.125950,159,1800,1000
83,2019-07-05 12:11:27.315986,159,1800,1000
84,2019-07-05 12:11:27.506476,159,1800,1000
85,2019-07-05 12:11:27.697963,159,1800,1000
86,2019-07-05 12:11:27.882471,159,1800,1000
87,2019-07-05 12:11:28.065979,159,1800,1000
88,2019-07-05 12:11:28.254476,159,1800,1000
89,2019-07-05 12:11:28.445963,159,1800,1000
90,2019-07-05 12:11:28.628475,159,1800,1000
91,2019-07-05 12:11:28.827942,159,1800,1000
92,2019-07-05 12:11:29.016438,159,1800,1000
93,2019-07-05 12:11:29.199947,159,1800,1000
94,2019-07-05 12:11:29.390075,159,1800,1000
95,2019-07-05 12:11:29.577571,159,1800,1000
96,2019-07-05 12:11:29.757091,159,1800,1000
97,2019-07-05 12:11:29.936613,159,1800,1000
98,2019-07-05 12:11:30.138073,159,1800,1000
99,2019-07-05 12:11:30.317593,159,1800,1000
100,2019-07-05 12:11:30.499107,159,1800,1000
101,2019-07-05 12:11:30.685609,159,1800,1000
102,2019-07-05 12:11:30.885075,159,1800,1000
103,2019-07-05 12:11:31.064595,159,1800,1000
104,2019-07-05 12:11:31.249102,159,1800,1000
105,2019-07-05 12:11:31.434606,159,1800,1000
106,2019-07-05 12:11:31.631080,159,1800,1000
107,2019-07-05 12:11:31.814590,159,1800,1000
108,2019-07-05 12:11:32.004082,159,1800,1000
109,2019-07-05 12:11:32.188420,159,1800,1000
110,2019-07-05 12:11:32.382900,159,1800,1000
111,2019-07-05 12:11:32.574386,159,1800,1000
