Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
88,2019-07-05 12:20:43.627970,1799,1800,1117
89,2019-07-05 12:20:43.815469,1812,1800,1116
90,2019-07-05 12:20:43.996186,1801,1800,1115
91,2019-07-05 12:20:44.176708,1796,1800,1117
92,2019-07-05 12:20:44.354226,1793,1800,1117
93,2019-07-05 12:20:44.535283,1801,1800,1116
94,2019-07-05 12:20:44.714803,1793,1800,1116
95,2019-07-05 12:20:44.895322,1799,1800,1117
96,2019-07-05 12:20:45.070414,1801,1800,1116
97,2019-07-05 12:20:45.246941,1791,1800,1117
98,2019-07-05 12:20:45.434441,1801,1800,1116
99,2019-07-05 12:20:45.617476,1796,1800,1116
100,2019-07-05 12:20:45.800987,1801,1800,1117
101,2019-07-05 12:20:45.980507,1799,1800,1116
102,2019-07-05 12:20:46.165012,1791,1800,1118
103,2019-07-05 12:20:46.344533,1799,1800,1117
104,2019-07-05 12:20:46.523056,1801,1800,1117
105,2019-07-05 12:20:46.699583,1796,1800,1117
106,2019-07-05 12:20:46.892069,1793,1800,1118
107,2019-07-05 12:20:47.112480,1804,1800,1117
108,2019-07-05 12:20:47.318927,1801,1800,1117
109,2019-07-05 12:20:47.517396,1799,1800,1117
110,2019-07-05 12:20:47.702900,1788,1800,1118
111,2019-07-05 12:20:47.891396,1793,1800,1118
112,2019-07-05 12:20:48.076900,1796,1800,1118
113,2019-07-05 12:20:48.251433,1804,1800,1117
114,2019-07-05 12:20:48.436937,1815,1800,1116
115,2019-07-05 12:20:48.619556,1812,1800,1116
116,2019-07-05 12:20:48.802069,1799,1800,1116
117,2019-07-05 12:20:48.982467,1799,1800,1117
118,2019-07-05 12:20:49.173894,1801,1800,1116
119,2019-07-05 12:20:49.353936,1788,1800,1118
120,2019-07-05 12:20:49.533456,1785,1800,1119
121,2019-07-05 12:20:49.708987,1791,1800,1118
122,2019-07-05 12:20:49.910449,1799,1800,1117
123,2019-07-05 12:20:50.084982,1807,1800,1117
124,2019-07-05 12:20:50.271483,1815,1800,1116
125,2019-07-05 12:20:50.451999,1815,1800,1115
126,2019-07-05 12:20:50.634511,1796,1800,1117
127,2019-07-05 12:20:50.820547,1793,1800,1118
128,2019-07-05 12:20:51.001065,1807,1800,1117
129,2019-07-05 12:20:51.181144,1809,1800,1116
130,2019-07-05 12:20:51.359936,1796,1800,1117
131,2019-07-05 12:20:51.536053,1804,1800,1117
132,2019-07-05 12:20:51.713740,1804,1800,1116
133,2019-07-05 12:20:51.892262,1801,1800,1117
134,2019-07-05 12:20:52.065470,1804,1800,1116
135,2019-07-05 12:20:52.245747,1793,1800,1117
136,2019-07-05 12:20:52.429258,1791,1800,1118
137,2019-07-05 12:20:52.608777,1796,1800,1117
138,2019-07-05 12:20:52.795279,1793,1800,1117
139,2019-07-05 12:20:52.975378,1793,1800,1118
140,2019-07-05 12:20:53.154898,1796,1800,1117
141,2019-07-05 12:20:53.336412,1796,1800,1117
142,2019-07-05 12:20:53.511944,1793,1800,1118
143,2019-07-05 12:20:53.695059,1796,1800,1118
144,2019-07-05 12:20:53.881560,1799,1800,1117
145,2019-07-05 12:20:54.065070,1788,1800,1118
146,2019-07-05 12:20:54.254563,1796,1800,1118
147,2019-07-05 12:20:54.437075,1804,1800,1117
148,2019-07-05 12:20:54.616595,1799,1800,1117
149,2019-07-05 12:20:54.800103,1785,1800,1117
150,2019-07-05 12:20:54.987603,1796,1800,1118
151,2019-07-05 12:20:55.167335,1799,1800,1118
152,2019-07-05 12:20:55.348852,1804,1800,1117
153,2019-07-05 12:20:55.531362,1799,1800,1118
154,2019-07-05 12:20:55.708888,1815,1800,1116
155,2019-07-05 12:20:55.886413,1809,1800,1116
156,2019-07-05 12:20:56.069923,1809,1800,1117
157,2019-07-05 12:20:56.245452,1809,1800,1116
158,2019-07-05 12:20:56.431954,1799,1800,1117
159,2019-07-05 12:20:56.606488,1796,1800,1117
160,2019-07-05 12:20:56.789000,1793,1800,1117
161,2019-07-05 12:20:56.985592,1799,1800,1117
162,2019-07-05 12:20:57.183063,1791,1800,1117
163,2019-07-05 12:20:57.365575,1791,1800,1118
164,2019-07-05 12:20:57.546093,1788,1800,1118
165,2019-07-05 12:20:57.732593,1793,1800,1118
166,2019-07-05 12:20:57.919095,1796,1800,1118
167,2019-07-05 12:20:58.105596,1793,1800,1118
168,2019-07-05 12:20:58.285116,1793,1800,1118
169,2019-07-05 12:20:58.466235,1796,1800,1119
170,2019-07-05 12:20:58.649361,1801,1800,1118
171,2019-07-05 12:20:58.830876,1804,1800,1117
172,2019-07-05 12:20:59.020368,1801,1800,1118
173,2019-07-05 12:20:59.203877,1804,1800,1118
174,2019-07-05 12:20:59.385020,1793,1800,1117
175,2019-07-05 12:20:59.567200,1804,1800,1117
176,2019-07-05 12:20:59.747273,1793,1800,1119
177,2019-07-05 12:20:59.927791,1804,1800,1117
178,2019-07-05 12:21:00.110303,1823,1800,1116
179,2019-07-05 12:21:00.285834,1812,1800,1115
180,2019-07-05 12:21:00.470340,1809,1800,1116
181,2019-07-05 12:21:00.650857,1804,1800,1116
182,2019-07-05 12:21:00.836360,1780,1800,1118
183,2019-07-05 12:21:01.015881,1777,1800,1119
184,2019-07-05 12:21:01.192410,1785,1800,1119
185,2019-07-05 12:21:01.370932,1793,1800,1119
186,2019-07-05 12:21:01.552446,1807,1800,1117
187,2019-07-05 12:21:01.730969,1799,1800,1117
188,2019-07-05 12:21:01.912483,1793,1800,1118
189,2019-07-05 12:21:02.095576,1807,1800,1118
190,2019-07-05 12:21:02.271105,1807,1800,1117
191,2019-07-05 12:21:02.447428,1804,1800,1117
192,2019-07-05 12:21:02.624953,1807,1800,1116
193,2019-07-05 12:21:02.800482,1799,1800,1116
194,2019-07-05 12:21:02.980004,1793,1800,1118
195,2019-07-05 12:21:03.161518,1804,1800,1117
196,2019-07-05 12:21:03.335054,1807,1800,1117
197,2019-07-05 12:21:03.508589,1804,1800,1117
198,2019-07-05 12:21:03.706061,1799,1800,1117
199,2019-07-05 12:21:03.898546,1793,1800,1117
200,2019-07-05 12:21:04.072083,1796,1800,1117
201,2019-07-05 12:21:04.248610,1799,1800,1118
202,2019-07-05 12:21:04.428902,1809,1800,1116
203,2019-07-05 12:21:04.602437,1793,1800,1117
204,2019-07-05 12:21:04.778966,1791,1800,1118
205,2019-07-05 12:21:05.002879,1804,1800,1117
206,2019-07-05 12:21:05.185581,1796,1800,1117
207,2019-07-05 12:21:05.365672,1804,1800,1117
208,2019-07-05 12:21:05.554368,1796,1800,1117
209,2019-07-05 12:21:05.735303,1799,1800,1117
210,2019-07-05 12:21:05.917815,1793,1800,1117
211,2019-07-05 12:21:06.099333,1796,1800,1118
212,2019-07-05 12:21:06.279847,1799,1800,1118
213,2019-07-05 12:21:06.452386,1807,1800,1117
214,2019-07-05 12:21:06.628915,1801,1800,1118
215,2019-07-05 12:21:06.811425,1801,1800,1117
216,2019-07-05 12:21:07.005906,1788,1800,1118
217,2019-07-05 12:21:07.197393,1793,1800,1118
218,2019-07-05 12:21:07.373544,1791,1800,1119
219,2019-07-05 12:21:07.552066,1796,1800,1119
220,2019-07-05 12:21:07.751436,1801,1800,1117
221,2019-07-05 12:21:07.941926,1807,1800,1117
222,2019-07-05 12:21:08.126433,1804,1800,1117
223,2019-07-05 12:21:08.301963,1801,1800,1118
224,2019-07-05 12:21:08.473504,1793,1800,1118
225,2019-07-05 12:21:08.649035,1799,1800,1117
226,2019-07-05 12:21:08.833553,1801,1800,1117
227,2019-07-05 12:21:09.014058,1796,1800,1118
228,2019-07-05 12:21:09.196571,1801,1800,1118
229,2019-07-05 12:21:09.371104,1812,1800,1117
230,2019-07-05 12:21:09.548628,1807,1800,1117
231,2019-07-05 12:21:09.729147,1807,1800,1117
232,2019-07-05 12:21:09.908666,1812,1800,1116
233,2019-07-05 12:21:10.084197,1807,1800,1116
234,2019-07-05 12:21:10.259322,1796,1800,1117
235,2019-07-05 12:21:10.437010,1796,1800,1117
236,2019-07-05 12:21:10.613539,1793,1800,1118
237,2019-07-05 12:21:10.796729,1801,1800,1118
238,2019-07-05 12:21:10.973925,1793,1800,1117
239,2019-07-05 12:21:11.153028,1799,1800,1117
240,2019-07-05 12:21:11.328558,1799,1800,1117
241,2019-07-05 12:21:11.510944,1791,1800,1118
242,2019-07-05 12:21:11.685696,1801,1800,1118
243,2019-07-05 12:21:11.866213,1804,1800,1117
244,2019-07-05 12:21:12.047314,1791,1800,1118
245,2019-07-05 12:21:12.219854,1796,1800,1118
246,2019-07-05 12:21:12.396382,1804,1800,1118
247,2019-07-05 12:21:12.572655,1801,1800,1116
248,2019-07-05 12:21:12.746191,1793,1800,1118
249,2019-07-05 12:21:12.928706,1799,1800,1118
250,2019-07-05 12:21:13.107226,1804,1800,1117
251,2019-07-05 12:21:13.287744,1807,1800,1116
252,2019-07-05 12:21:13.469259,1801,1800,1117
253,2019-07-05 12:21:13.645786,1793,1800,1118
254,2019-07-05 12:21:13.828299,1804,1800,1117
255,2019-07-05 12:21:14.009813,1801,1800,1117
256,2019-07-05 12:21:14.189332,1785,1800,1118
257,2019-07-05 12:21:14.363866,1793,1800,1118
258,2019-07-05 12:21:14.558915,1801,1800,1118
259,2019-07-05 12:21:14.739941,1796,1800,1118
260,2019-07-05 12:21:14.923506,1793,1800,1118
261,2019-07-05 12:21:15.100238,1801,1800,1118
262,2019-07-05 12:21:15.278318,1799,1800,1117
263,2019-07-05 12:21:15.456841,1801,1800,1118
264,2019-07-05 12:21:15.636360,1801,1800,1117
265,2019-07-05 12:21:15.819869,1804,1800,1117
266,2019-07-05 12:21:16.001386,1804,1800,1117
267,2019-07-05 12:21:16.183121,1804,1800,1116
268,2019-07-05 12:21:16.368626,1801,1800,1117
269,2019-07-05 12:21:16.549039,1799,1800,1117
270,2019-07-05 12:21:16.734542,1791,1800,1118
271,2019-07-05 12:21:16.931017,1809,1800,1116
272,2019-07-05 12:21:17.129486,1793,1800,1118
273,2019-07-05 12:21:17.320973,1799,1800,1117
274,2019-07-05 12:21:17.506477,1799,1800,1117
275,2019-07-05 12:21:17.690984,1796,1800,1118
276,2019-07-05 12:21:17.876487,1809,1800,1116
277,2019-07-05 12:21:18.059001,1799,1800,1117
278,2019-07-05 12:21:18.234532,1801,1800,1117
279,2019-07-05 12:21:18.412056,1801,1800,1117
280,2019-07-05 12:21:18.591577,1799,1800,1117
281,2019-07-05 12:21:18.792052,1791,1800,1118
282,2019-07-05 12:21:18.972569,1796,1800,1118
283,2019-07-05 12:21:19.162063,1807,1800,1117
284,2019-07-05 12:21:19.357540,1804,1800,1116
285,2019-07-05 12:21:19.537058,1796,1800,1117
286,2019-07-05 12:21:19.716580,1791,1800,1117
287,2019-07-05 12:21:19.909064,1804,1800,1118
288,2019-07-05 12:21:20.093571,1801,1800,1117
289,2019-07-05 12:21:20.287973,1799,1800,1117
290,2019-07-05 12:21:20.472121,1793,1800,1118
291,2019-07-05 12:21:20.652786,1801,1800,1117
292,2019-07-05 12:21:20.864138,1799,1800,1118
293,2019-07-05 12:21:21.054023,1804,1800,1117
294,2019-07-05 12:21:21.242775,1804,1800,1117
295,2019-07-05 12:21:21.447113,1801,1800,1117
296,2019-07-05 12:21:21.659543,1796,1800,1118
297,2019-07-05 12:21:21.867985,1799,1800,1117
298,2019-07-05 12:21:22.058477,1796,1800,1118
299,2019-07-05 12:21:22.258940,1796,1800,1118
300,2019-07-05 12:21:22.452007,1799,1800,1118
301,2019-07-05 12:21:22.647484,1799,1800,1117
302,2019-07-05 12:21:22.865899,1799,1800,1118
