Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
113,2019-07-05 12:16:12.918162,937,1800,1000
114,2019-07-05 12:16:13.105670,840,1800,1000
115,2019-07-05 12:16:13.287591,693,1800,1000
116,2019-07-05 12:16:13.476609,588,1800,1000
117,2019-07-05 12:16:13.661115,533,1800,1000
118,2019-07-05 12:16:13.846620,475,1800,1000
119,2019-07-05 12:16:14.040103,346,1800,1000
120,2019-07-05 12:16:14.227785,346,1800,1000
121,2019-07-05 12:16:14.415283,266,1800,1000
122,2019-07-05 12:16:14.600787,266,1800,1000
123,2019-07-05 12:16:14.791277,149,1800,1000
124,2019-07-05 12:16:14.970308,149,1800,1000
125,2019-07-05 12:16:15.154814,149,1800,1000
126,2019-07-05 12:16:15.339320,149,1800,1000
127,2019-07-05 12:16:15.526820,149,1800,1000
128,2019-07-05 12:16:15.718306,149,1800,1000
129,2019-07-05 12:16:15.907313,149,1800,1000
130,2019-07-05 12:16:16.098047,149,1800,1000
131,2019-07-05 12:16:16.288538,149,1800,1000
132,2019-07-05 12:16:16.466910,149,1800,1000
133,2019-07-05 12:16:16.652413,149,1800,1000
134,2019-07-05 12:16:16.837918,149,1800,1000
135,2019-07-05 12:16:17.037383,149,1800,1000
136,2019-07-05 12:16:17.229867,149,1800,1000
137,2019-07-05 12:16:17.409389,149,1800,1000
138,2019-07-05 12:16:17.599449,149,1800,1000
139,2019-07-05 12:16:17.784498,149,1800,1000
140,2019-07-05 12:16:17.973990,149,1800,1000
141,2019-07-05 12:16:18.159496,149,1800,1000
142,2019-07-05 12:16:18.343005,149,1800,1000
143,2019-07-05 12:16:18.520067,149,1800,1000
144,2019-07-05 12:16:18.704716,149,1800,1000
145,2019-07-05 12:16:18.887211,149,1800,1000
146,2019-07-05 12:16:19.075217,149,1800,1000
147,2019-07-05 12:16:19.254839,149,1800,1000
148,2019-07-05 12:16:19.442337,149,1800,1000
149,2019-07-05 12:16:19.621856,149,1800,1000
150,2019-07-05 12:16:19.810352,149,1800,1000
151,2019-07-05 12:16:20.000842,149,1800,1000
152,2019-07-05 12:16:20.181360,149,1800,1000
153,2019-07-05 12:16:20.366864,149,1800,1000
154,2019-07-05 12:16:20.560347,149,1800,1000
155,2019-07-05 12:16:20.752832,149,1800,1000
156,2019-07-05 12:16:20.945317,149,1800,1000
157,2019-07-05 12:16:21.124838,149,1800,1000
158,2019-07-05 12:16:21.314330,149,1800,1000
159,2019-07-05 12:16:21.493850,149,1800,1000
160,2019-07-05 12:16:21.683344,149,1800,1000
161,2019-07-05 12:16:21.873834,149,1800,1000
162,2019-07-05 12:16:22.058341,149,1800,1000
163,2019-07-05 12:16:22.248413,149,1800,1000
164,2019-07-05 12:16:22.431922,149,1800,1000
165,2019-07-05 12:16:22.620417,149,1800,1000
166,2019-07-05 12:16:22.809911,149,1800,1000
167,2019-07-05 12:16:22.987167,149,1800,1000
168,2019-07-05 12:16:23.171674,149,1800,1000
169,2019-07-05 12:16:23.358742,149,1800,1000
170,2019-07-05 12:16:23.542993,149,1800,1000
171,2019-07-05 12:16:23.730492,149,1800,1000
172,2019-07-05 12:16:23.934945,149,1800,1000
173,2019-07-05 12:16:24.123440,149,1800,1000
174,2019-07-05 12:16:24.310940,149,1800,1000
175,2019-07-05 12:16:24.501431,149,1800,1000
176,2019-07-05 12:16:24.681947,149,1800,1000
177,2019-07-05 12:16:24.863462,149,1800,1000
178,2019-07-05 12:16:25.048966,149,1800,1000
179,2019-07-05 12:16:25.229481,149,1800,1000
180,2019-07-05 12:16:25.410000,149,1800,1000
181,2019-07-05 12:16:25.588523,149,1800,1000
182,2019-07-05 12:16:25.767044,149,1800,1000
183,2019-07-05 12:16:25.949162,149,1800,1000
184,2019-07-05 12:16:26.131256,149,1800,1000
185,2019-07-05 12:16:26.312413,149,1800,1000
186,2019-07-05 12:16:26.526382,149,1800,1000
187,2019-07-05 12:16:26.704906,149,1800,1000
188,2019-07-05 12:16:26.888414,149,1800,1000
189,2019-07-05 12:16:27.079416,149,1800,1000
190,2019-07-05 12:16:27.266914,149,1800,1000
191,2019-07-05 12:16:27.449426,149,1800,1000
192,2019-07-05 12:16:27.633932,149,1800,1000
193,2019-07-05 12:16:27.817951,149,1800,1000
194,2019-07-05 12:16:28.007012,149,1800,1000
195,2019-07-05 12:16:28.202490,149,1800,1000
196,2019-07-05 12:16:28.389988,149,1800,1000
197,2019-07-05 12:16:28.573498,149,1800,1000
198,2019-07-05 12:16:28.763987,149,1800,1000
199,2019-07-05 12:16:28.946499,149,1800,1000
200,2019-07-05 12:16:29.133000,149,1800,1000
201,2019-07-05 12:16:29.321108,149,1800,1000
202,2019-07-05 12:16:29.507610,149,1800,1005
203,2019-07-05 12:16:29.690121,149,1800,1038
