Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
49,2019-07-05 12:18:18.704308,1729,1800,1110
50,2019-07-05 12:18:18.891807,1741,1800,1111
51,2019-07-05 12:18:19.077960,1756,1800,1110
52,2019-07-05 12:18:19.262576,1756,1800,1110
53,2019-07-05 12:18:19.445088,1751,1800,1111
54,2019-07-05 12:18:19.629595,1749,1800,1113
55,2019-07-05 12:18:19.814101,1749,1800,1113
56,2019-07-05 12:18:19.996614,1751,1800,1115
57,2019-07-05 12:18:20.177131,1754,1800,1115
58,2019-07-05 12:18:20.362209,1756,1800,1116
59,2019-07-05 12:18:20.544720,1764,1800,1115
60,2019-07-05 12:18:20.725238,1769,1800,1116
61,2019-07-05 12:18:20.915728,1783,1800,1116
62,2019-07-05 12:18:21.103222,1785,1800,1115
63,2019-07-05 12:18:21.285733,1785,1800,1115
64,2019-07-05 12:18:21.467248,1783,1800,1116
65,2019-07-05 12:18:21.645771,1788,1800,1115
66,2019-07-05 12:18:21.830277,1793,1800,1115
67,2019-07-05 12:18:22.012343,1780,1800,1116
68,2019-07-05 12:18:22.198845,1785,1800,1117
69,2019-07-05 12:18:22.388308,1796,1800,1116
70,2019-07-05 12:18:22.579308,1783,1800,1116
71,2019-07-05 12:18:22.764412,1791,1800,1116
72,2019-07-05 12:18:22.952908,1796,1800,1116
73,2019-07-05 12:18:23.141403,1791,1800,1117
74,2019-07-05 12:18:23.324912,1791,1800,1117
75,2019-07-05 12:18:23.512412,1796,1800,1116
76,2019-07-05 12:18:23.695921,1796,1800,1117
77,2019-07-05 12:18:23.881425,1801,1800,1116
78,2019-07-05 12:18:24.070918,1801,1800,1116
79,2019-07-05 12:18:24.272379,1796,1800,1116
80,2019-07-05 12:18:24.474838,1801,1800,1117
81,2019-07-05 12:18:24.665328,1804,1800,1116
82,2019-07-05 12:18:24.851406,1788,1800,1117
83,2019-07-05 12:18:25.034914,1796,1800,1117
84,2019-07-05 12:18:25.221652,1799,1800,1116
85,2019-07-05 12:18:25.401173,1799,1800,1116
86,2019-07-05 12:18:25.578697,1804,1800,1116
87,2019-07-05 12:18:25.757220,1801,1800,1116
88,2019-07-05 12:18:25.938664,1799,1800,1116
89,2019-07-05 12:18:26.121175,1801,1800,1116
90,2019-07-05 12:18:26.302412,1788,1800,1117
91,2019-07-05 12:18:26.481483,1796,1800,1117
92,2019-07-05 12:18:26.670978,1799,1800,1116
93,2019-07-05 12:18:26.864460,1804,1800,1116
94,2019-07-05 12:18:27.068504,1801,1800,1116
95,2019-07-05 12:18:27.258995,1793,1800,1117
96,2019-07-05 12:18:27.436520,1804,1800,1116
97,2019-07-05 12:18:27.622024,1807,1800,1115
98,2019-07-05 12:18:27.798552,1796,1800,1116
99,2019-07-05 12:18:27.982062,1788,1800,1117
100,2019-07-05 12:18:28.232942,1785,1800,1118
101,2019-07-05 12:18:28.439390,1791,1800,1118
102,2019-07-05 12:18:28.628882,1801,1800,1117
103,2019-07-05 12:18:28.808402,1804,1800,1116
104,2019-07-05 12:18:28.996899,1799,1800,1117
105,2019-07-05 12:18:29.184397,1801,1800,1117
106,2019-07-05 12:18:29.367487,1804,1800,1117
107,2019-07-05 12:18:29.551994,1812,1800,1116
108,2019-07-05 12:18:29.738496,1807,1800,1116
109,2019-07-05 12:18:29.925574,1796,1800,1117
110,2019-07-05 12:18:30.110080,1801,1800,1116
111,2019-07-05 12:18:30.289601,1788,1800,1117
112,2019-07-05 12:18:30.479093,1801,1800,1117
113,2019-07-05 12:18:30.669584,1807,1800,1116
114,2019-07-05 12:18:30.854091,1799,1800,1116
115,2019-07-05 12:18:31.042588,1791,1800,1118
116,2019-07-05 12:18:31.231084,1799,1800,1117
117,2019-07-05 12:18:31.417766,1809,1800,1117
118,2019-07-05 12:18:31.598285,1801,1800,1116
119,2019-07-05 12:18:31.784917,1804,1800,1117
120,2019-07-05 12:18:31.975979,1799,1800,1116
121,2019-07-05 12:18:32.158611,1791,1800,1118
122,2019-07-05 12:18:32.344115,1796,1800,1117
123,2019-07-05 12:18:32.532612,1801,1800,1117
124,2019-07-05 12:18:32.723102,1791,1800,1118
125,2019-07-05 12:18:32.952488,1788,1800,1118
126,2019-07-05 12:18:33.139578,1801,1800,1117
127,2019-07-05 12:18:33.326078,1796,1800,1118
128,2019-07-05 12:18:33.508592,1804,1800,1117
129,2019-07-05 12:18:33.699082,1791,1800,1117
130,2019-07-05 12:18:33.884586,1796,1800,1118
131,2019-07-05 12:18:34.071087,1799,1800,1117
132,2019-07-05 12:18:34.270428,1783,1800,1119
133,2019-07-05 12:18:34.458924,1796,1800,1118
134,2019-07-05 12:18:34.639441,1812,1800,1116
135,2019-07-05 12:18:34.826939,1801,1800,1117
136,2019-07-05 12:18:35.012443,1804,1800,1117
137,2019-07-05 12:18:35.193957,1796,1800,1117
138,2019-07-05 12:18:35.379461,1793,1800,1118
139,2019-07-05 12:18:35.562971,1801,1800,1117
140,2019-07-05 12:18:35.744486,1793,1800,1118
141,2019-07-05 12:18:35.942955,1799,1800,1118
142,2019-07-05 12:18:36.157382,1799,1800,1117
143,2019-07-05 12:18:36.354417,1793,1800,1118
144,2019-07-05 12:18:36.555878,1799,1800,1118
145,2019-07-05 12:18:36.760333,1804,1800,1117
146,2019-07-05 12:18:37.004678,1801,1800,1117
147,2019-07-05 12:18:37.210129,1804,1800,1118
148,2019-07-05 12:18:37.429541,1799,1800,1118
149,2019-07-05 12:18:37.632998,1807,1800,1117
150,2019-07-05 12:18:37.823488,1801,1800,1116
151,2019-07-05 12:18:38.011983,1796,1800,1118
152,2019-07-05 12:18:38.196489,1799,1800,1118
153,2019-07-05 12:18:38.382991,1788,1800,1118
154,2019-07-05 12:18:38.572211,1791,1800,1119
155,2019-07-05 12:18:38.750733,1799,1800,1118
156,2019-07-05 12:18:38.947208,1801,1800,1118
157,2019-07-05 12:18:39.135704,1804,1800,1118
158,2019-07-05 12:18:39.326194,1804,1800,1117
159,2019-07-05 12:18:39.509472,1799,1800,1118
160,2019-07-05 12:18:39.697968,1804,1800,1117
161,2019-07-05 12:18:39.886004,1801,1800,1117
162,2019-07-05 12:18:40.073703,1812,1800,1117
163,2019-07-05 12:18:40.259988,1804,1800,1116
164,2019-07-05 12:18:40.449239,1796,1800,1118
165,2019-07-05 12:18:40.636575,1793,1800,1118
166,2019-07-05 12:18:40.826068,1793,1800,1118
167,2019-07-05 12:18:41.012569,1796,1800,1118
168,2019-07-05 12:18:41.199071,1799,1800,1118
169,2019-07-05 12:18:41.389561,1807,1800,1117
170,2019-07-05 12:18:41.581050,1801,1800,1117
171,2019-07-05 12:18:41.769088,1799,1800,1118
172,2019-07-05 12:18:41.953595,1796,1800,1118
173,2019-07-05 12:18:42.137102,1799,1800,1118
174,2019-07-05 12:18:42.329589,1807,1800,1117
175,2019-07-05 12:18:42.510107,1804,1800,1116
176,2019-07-05 12:18:42.695610,1799,1800,1118
177,2019-07-05 12:18:42.882110,1809,1800,1117
178,2019-07-05 12:18:43.066240,1809,1800,1116
179,2019-07-05 12:18:43.243979,1801,1800,1117
180,2019-07-05 12:18:43.428486,1791,1800,1118
181,2019-07-05 12:18:43.605012,1796,1800,1118
182,2019-07-05 12:18:43.787525,1804,1800,1117
183,2019-07-05 12:18:43.970036,1804,1800,1116
184,2019-07-05 12:18:44.154543,1796,1800,1117
185,2019-07-05 12:18:44.337055,1793,1800,1118
186,2019-07-05 12:18:44.514581,1791,1800,1119
187,2019-07-05 12:18:44.699088,1793,1800,1118
188,2019-07-05 12:18:44.883595,1796,1800,1118
189,2019-07-05 12:18:45.058127,1801,1800,1118
190,2019-07-05 12:18:45.233657,1791,1800,1118
191,2019-07-05 12:18:45.414175,1785,1800,1120
192,2019-07-05 12:18:45.598682,1793,1800,1119
193,2019-07-05 12:18:45.780196,1793,1800,1119
194,2019-07-05 12:18:45.960264,1807,1800,1118
195,2019-07-05 12:18:46.151300,1812,1800,1116
196,2019-07-05 12:18:46.335807,1799,1800,1118
197,2019-07-05 12:18:46.518485,1809,1800,1118
198,2019-07-05 12:18:46.703510,1799,1800,1117
199,2019-07-05 12:18:46.897990,1793,1800,1118
200,2019-07-05 12:18:47.095463,1799,1800,1118
201,2019-07-05 12:18:47.300913,1812,1800,1117
202,2019-07-05 12:18:59.514874,1793,1800,1118
203,2019-07-05 12:18:59.700145,1801,1800,1118
204,2019-07-05 12:18:59.874214,1788,1800,1119
205,2019-07-05 12:19:00.073237,1793,1800,1119
206,2019-07-05 12:19:00.270708,1796,1800,1119
207,2019-07-05 12:19:00.467184,1801,1800,1118
208,2019-07-05 12:19:00.661664,1799,1800,1118
209,2019-07-05 12:19:00.859135,1801,1800,1119
210,2019-07-05 12:19:01.069153,1807,1800,1118
211,2019-07-05 12:19:01.263632,1807,1800,1117
212,2019-07-05 12:19:01.476065,1796,1800,1118
213,2019-07-05 12:19:01.686568,1793,1800,1119
214,2019-07-05 12:19:01.887032,1796,1800,1119
215,2019-07-05 12:19:02.117417,1791,1800,1120
216,2019-07-05 12:19:02.327853,1809,1800,1118
217,2019-07-05 12:19:02.526323,1815,1800,1117
218,2019-07-05 12:19:02.752599,1804,1800,1118
219,2019-07-05 12:19:02.957053,1804,1800,1117
220,2019-07-05 12:19:03.194468,1807,1800,1117
221,2019-07-05 12:19:03.420370,1804,1800,1117
