Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
56,2019-07-05 11:40:43.415425,477,1800,1000
57,2019-07-05 11:40:43.568126,416,1800,1000
58,2019-07-05 11:40:43.728169,349,1800,1000
59,2019-07-05 11:40:43.905623,349,1800,1000
60,2019-07-05 11:40:44.067057,269,1800,1000
61,2019-07-05 11:40:44.216139,269,1800,1000
62,2019-07-05 11:40:44.368766,156,1800,1000
63,2019-07-05 11:40:44.526867,156,1800,1037
64,2019-07-05 11:40:44.680449,156,1800,1070
65,2019-07-05 11:40:44.834033,119,1800,1086
66,2019-07-05 11:40:44.999601,969,1800,1030
67,2019-07-05 11:40:45.155073,1021,1800,1028
68,2019-07-05 11:40:45.325735,881,1800,1058
69,2019-07-05 11:40:45.479548,977,1800,1071
70,2019-07-05 11:40:45.645054,1024,1800,1076
71,2019-07-05 11:40:45.800234,1088,1800,1085
72,2019-07-05 11:40:45.953389,1161,1800,1087
73,2019-07-05 11:40:46.108585,1218,1800,1091
74,2019-07-05 11:40:46.264273,1276,1800,1092
75,2019-07-05 11:40:46.418925,1320,1800,1096
76,2019-07-05 11:40:46.575458,1369,1800,1098
77,2019-07-05 11:40:46.744782,1421,1800,1100
78,2019-07-05 11:40:46.910845,1466,1800,1101
79,2019-07-05 11:40:47.065559,1500,1800,1103
80,2019-07-05 11:40:47.219024,1532,1800,1104
81,2019-07-05 11:40:47.392629,1562,1800,1104
82,2019-07-05 11:40:47.577068,1600,1800,1105
83,2019-07-05 11:40:47.745734,1619,1800,1105
84,2019-07-05 11:40:47.911348,1639,1800,1106
85,2019-07-05 11:40:48.085449,1643,1800,1109
86,2019-07-05 11:40:48.260190,1655,1800,1110
87,2019-07-05 11:40:48.431214,1666,1800,1111
88,2019-07-05 11:40:48.607808,1690,1800,1112
89,2019-07-05 11:40:48.761332,1702,1800,1111
90,2019-07-05 11:40:48.924929,1709,1800,1111
91,2019-07-05 11:40:49.088456,1721,1800,1112
92,2019-07-05 11:40:49.261057,1734,1800,1113
93,2019-07-05 11:40:49.435913,1734,1800,1113
94,2019-07-05 11:40:49.590687,1729,1800,1115
95,2019-07-05 11:40:49.751325,1736,1800,1115
96,2019-07-05 11:40:49.924979,1746,1800,1115
97,2019-07-05 11:40:50.079687,1756,1800,1115
98,2019-07-05 11:40:50.232668,1754,1800,1116
99,2019-07-05 11:40:50.394537,1756,1800,1116
100,2019-07-05 11:40:50.564996,1762,1800,1117
101,2019-07-05 11:40:50.732644,1767,1800,1117
102,2019-07-05 11:40:50.885247,1764,1800,1117
103,2019-07-05 11:40:51.052819,1764,1800,1117
104,2019-07-05 11:40:51.206391,1769,1800,1118
105,2019-07-05 11:40:51.375930,1775,1800,1118
106,2019-07-05 11:40:51.541388,1772,1800,1118
107,2019-07-05 11:40:51.714093,1772,1800,1118
108,2019-07-05 11:40:51.870595,1780,1800,1118
109,2019-07-05 11:40:52.046820,1788,1800,1118
110,2019-07-05 11:40:52.201733,1791,1800,1117
111,2019-07-05 11:40:52.364391,1785,1800,1118
112,2019-07-05 11:40:52.523966,1791,1800,1119
113,2019-07-05 11:40:52.688422,1804,1800,1117
114,2019-07-05 11:40:52.855088,1804,1800,1117
115,2019-07-05 11:40:53.014622,1804,1800,1117
116,2019-07-05 11:40:53.172474,1799,1800,1117
117,2019-07-05 11:40:53.335935,1796,1800,1117
118,2019-07-05 11:40:53.497021,1791,1800,1118
119,2019-07-05 11:40:53.663575,1791,1800,1118
120,2019-07-05 11:40:53.827141,1791,1800,1118
121,2019-07-05 11:40:53.989734,1796,1800,1118
122,2019-07-05 11:40:54.156390,1796,1800,1118
123,2019-07-05 11:40:54.322946,1791,1800,1118
124,2019-07-05 11:40:54.488502,1791,1800,1119
125,2019-07-05 11:40:54.650071,1796,1800,1118
126,2019-07-05 11:40:54.814643,1791,1800,1119
127,2019-07-05 11:40:54.967519,1791,1800,1119
128,2019-07-05 11:40:55.122241,1791,1800,1118
129,2019-07-05 11:40:55.276545,1783,1800,1120
130,2019-07-05 11:40:55.441091,1791,1800,1120
131,2019-07-05 11:40:55.592899,1799,1800,1119
132,2019-07-05 11:40:55.756121,1804,1800,1118
133,2019-07-05 11:40:55.911804,1799,1800,1118
134,2019-07-05 11:40:56.078383,1801,1800,1118
135,2019-07-05 11:40:56.247911,1791,1800,1119
136,2019-07-05 11:40:56.412473,1801,1800,1119
137,2019-07-05 11:40:56.585940,1791,1800,1120
138,2019-07-05 11:40:56.751463,1799,1800,1119
139,2019-07-05 11:40:56.919974,1804,1800,1118
140,2019-07-05 11:40:57.089261,1791,1800,1118
141,2019-07-05 11:40:57.241845,1796,1800,1119
142,2019-07-05 11:40:57.401415,1809,1800,1117
143,2019-07-05 11:40:57.574961,1809,1800,1117
144,2019-07-05 11:40:57.727706,1804,1800,1118
145,2019-07-05 11:40:57.883429,1796,1800,1118
146,2019-07-05 11:40:58.055993,1793,1800,1119
147,2019-07-05 11:40:58.208557,1796,1800,1118
148,2019-07-05 11:40:58.376113,1791,1800,1119
149,2019-07-05 11:40:58.543692,1804,1800,1119
150,2019-07-05 11:40:58.710237,1801,1800,1118
151,2019-07-05 11:40:58.869985,1796,1800,1119
152,2019-07-05 11:40:59.026686,1796,1800,1118
153,2019-07-05 11:40:59.185451,1793,1800,1119
154,2019-07-05 11:40:59.358092,1788,1800,1119
155,2019-07-05 11:40:59.519341,1791,1800,1120
156,2019-07-05 11:40:59.675748,1793,1800,1120
157,2019-07-05 11:40:59.839341,1804,1800,1118
158,2019-07-05 11:40:59.991929,1793,1800,1120
159,2019-07-05 11:41:00.158689,1791,1800,1119
160,2019-07-05 11:41:00.325295,1791,1800,1119
161,2019-07-05 11:41:00.488873,1796,1800,1120
162,2019-07-05 11:41:00.646333,1804,1800,1119
163,2019-07-05 11:41:00.810003,1804,1800,1119
164,2019-07-05 11:41:00.974844,1796,1800,1119
165,2019-07-05 11:41:01.131408,1799,1800,1119
166,2019-07-05 11:41:01.296257,1809,1800,1119
167,2019-07-05 11:41:01.465832,1807,1800,1118
168,2019-07-05 11:41:01.620479,1796,1800,1118
169,2019-07-05 11:41:01.788028,1796,1800,1119
170,2019-07-05 11:41:01.946661,1801,1800,1118
171,2019-07-05 11:41:02.098507,1799,1800,1119
172,2019-07-05 11:41:02.251968,1796,1800,1119
173,2019-07-05 11:41:02.416892,1799,1800,1119
174,2019-07-05 11:41:02.582728,1788,1800,1120
175,2019-07-05 11:41:02.743359,1783,1800,1120
176,2019-07-05 11:41:02.897437,1791,1800,1121
177,2019-07-05 11:41:03.063887,1799,1800,1120
178,2019-07-05 11:41:03.216174,1799,1800,1120
179,2019-07-05 11:41:03.387709,1793,1800,1120
180,2019-07-05 11:41:03.556423,1801,1800,1121
181,2019-07-05 11:41:03.719021,1820,1800,1117
182,2019-07-05 11:41:03.871821,1791,1800,1118
183,2019-07-05 11:41:04.023573,1796,1800,1120
184,2019-07-05 11:41:04.175845,1804,1800,1119
185,2019-07-05 11:41:04.337417,1788,1800,1120
186,2019-07-05 11:41:04.503096,1804,1800,1119
187,2019-07-05 11:41:04.657556,1807,1800,1119
188,2019-07-05 11:41:04.831173,1804,1800,1119
189,2019-07-05 11:41:04.993660,1804,1800,1119
190,2019-07-05 11:41:05.154862,1801,1800,1120
191,2019-07-05 11:41:05.316081,1796,1800,1120
192,2019-07-05 11:41:05.479663,1796,1800,1120
193,2019-07-05 11:41:05.630239,1801,1800,1119
194,2019-07-05 11:41:05.799786,1791,1800,1121
195,2019-07-05 11:41:05.951281,1793,1800,1121
196,2019-07-05 11:41:06.116136,1796,1800,1120
197,2019-07-05 11:41:06.274756,1791,1800,1121
198,2019-07-05 11:41:06.431369,1796,1800,1121
199,2019-07-05 11:41:06.602880,1796,1800,1121
200,2019-07-05 11:41:06.771097,1801,1800,1120
