Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
153,2019-07-05 11:42:27.731670,1793,1800,1120
154,2019-07-05 11:42:27.920167,1807,1800,1120
155,2019-07-05 11:42:28.108663,1799,1800,1120
156,2019-07-05 11:42:28.294167,1801,1800,1120
157,2019-07-05 11:42:28.479673,1801,1800,1120
158,2019-07-05 11:42:28.657198,1796,1800,1120
159,2019-07-05 11:42:28.835298,1807,1800,1119
160,2019-07-05 11:42:29.018378,1807,1800,1120
161,2019-07-05 11:42:29.203759,1801,1800,1120
162,2019-07-05 11:42:29.384277,1801,1800,1119
163,2019-07-05 11:42:29.573771,1788,1800,1120
164,2019-07-05 11:42:29.752294,1783,1800,1122
165,2019-07-05 11:42:29.931815,1796,1800,1121
166,2019-07-05 11:42:30.119316,1799,1800,1121
167,2019-07-05 11:42:30.303390,1804,1800,1120
168,2019-07-05 11:42:30.480917,1801,1800,1120
169,2019-07-05 11:42:30.658442,1801,1800,1120
170,2019-07-05 11:42:30.836965,1801,1800,1120
171,2019-07-05 11:42:31.017484,1804,1800,1120
172,2019-07-05 11:42:31.198998,1796,1800,1120
173,2019-07-05 11:42:31.382509,1801,1800,1120
174,2019-07-05 11:42:31.567016,1799,1800,1120
175,2019-07-05 11:42:31.742677,1796,1800,1120
176,2019-07-05 11:42:31.917200,1788,1800,1121
177,2019-07-05 11:42:32.095303,1796,1800,1121
178,2019-07-05 11:42:32.270864,1801,1800,1121
179,2019-07-05 11:42:32.444371,1793,1800,1121
180,2019-07-05 11:42:32.620900,1801,1800,1121
181,2019-07-05 11:42:32.798426,1801,1800,1120
182,2019-07-05 11:42:32.968971,1793,1800,1120
183,2019-07-05 11:42:33.143504,1793,1800,1121
184,2019-07-05 11:42:33.316611,1804,1800,1120
185,2019-07-05 11:42:33.493139,1799,1800,1120
186,2019-07-05 11:42:33.675322,1791,1800,1121
187,2019-07-05 11:42:33.856836,1796,1800,1121
188,2019-07-05 11:42:34.027382,1809,1800,1120
189,2019-07-05 11:42:34.202912,1809,1800,1120
190,2019-07-05 11:42:34.380441,1809,1800,1120
191,2019-07-05 11:42:34.560957,1799,1800,1120
192,2019-07-05 11:42:34.732498,1788,1800,1122
193,2019-07-05 11:42:34.913017,1783,1800,1122
194,2019-07-05 11:42:35.090903,1777,1800,1123
195,2019-07-05 11:42:35.268430,1788,1800,1123
196,2019-07-05 11:42:35.438973,1791,1800,1123
197,2019-07-05 11:42:35.618494,1801,1800,1122
198,2019-07-05 11:42:35.800010,1804,1800,1122
199,2019-07-05 11:42:35.976538,1801,1800,1121
200,2019-07-05 11:42:36.155062,1801,1800,1121
201,2019-07-05 11:42:36.335117,1807,1800,1121
202,2019-07-05 11:42:36.518625,1809,1800,1121
203,2019-07-05 11:42:36.707124,1807,1800,1121
204,2019-07-05 11:42:36.897615,1793,1800,1121
205,2019-07-05 11:42:37.092095,1801,1800,1121
206,2019-07-05 11:42:37.264634,1809,1800,1120
207,2019-07-05 11:42:37.437175,1809,1800,1120
208,2019-07-05 11:42:37.616694,1804,1800,1120
209,2019-07-05 11:42:37.800858,1796,1800,1121
210,2019-07-05 11:42:37.990865,1801,1800,1121
211,2019-07-05 11:42:38.178364,1815,1800,1120
212,2019-07-05 11:42:38.357885,1801,1800,1120
213,2019-07-05 11:42:38.535412,1807,1800,1120
214,2019-07-05 11:42:38.711940,1801,1800,1120
215,2019-07-05 11:42:38.887472,1799,1800,1121
216,2019-07-05 11:42:39.065575,1788,1800,1121
217,2019-07-05 11:42:39.248087,1801,1800,1120
218,2019-07-05 11:42:39.421175,1793,1800,1120
219,2019-07-05 11:42:39.605683,1807,1800,1121
220,2019-07-05 11:42:39.815124,1807,1800,1119
221,2019-07-05 11:42:39.988660,1796,1800,1120
222,2019-07-05 11:42:40.166188,1796,1800,1121
223,2019-07-05 11:42:40.344709,1812,1800,1119
224,2019-07-05 11:42:40.523233,1801,1800,1119
225,2019-07-05 11:42:40.697356,1793,1800,1121
226,2019-07-05 11:42:40.875436,1793,1800,1120
227,2019-07-05 11:42:41.048972,1796,1800,1121
228,2019-07-05 11:42:41.227495,1796,1800,1120
229,2019-07-05 11:42:41.402029,1801,1800,1120
230,2019-07-05 11:42:41.584543,1801,1800,1119
231,2019-07-05 11:42:41.768053,1793,1800,1120
232,2019-07-05 11:42:41.955079,1809,1800,1119
233,2019-07-05 11:42:42.129612,1801,1800,1120
234,2019-07-05 11:42:42.309577,1801,1800,1120
235,2019-07-05 11:42:42.481119,1801,1800,1120
236,2019-07-05 11:42:42.669615,1801,1800,1120
237,2019-07-05 11:42:42.847143,1801,1800,1120
238,2019-07-05 11:42:43.026662,1801,1800,1120
239,2019-07-05 11:42:43.205186,1796,1800,1121
240,2019-07-05 11:42:43.382712,1793,1800,1120
241,2019-07-05 11:42:43.559240,1791,1800,1121
242,2019-07-05 11:42:43.742751,1799,1800,1120
243,2019-07-05 11:42:43.919280,1801,1800,1121
244,2019-07-05 11:42:44.101792,1793,1800,1121
245,2019-07-05 11:42:44.283308,1785,1800,1121
246,2019-07-05 11:42:44.456845,1780,1800,1122
247,2019-07-05 11:42:44.638361,1785,1800,1123
248,2019-07-05 11:42:44.815473,1788,1800,1122
249,2019-07-05 11:42:44.990564,1788,1800,1122
250,2019-07-05 11:42:45.174073,1793,1800,1122
251,2019-07-05 11:42:45.350602,1793,1800,1122
252,2019-07-05 11:42:45.530124,1801,1800,1122
253,2019-07-05 11:42:45.712636,1801,1800,1121
254,2019-07-05 11:42:45.894151,1809,1800,1121
255,2019-07-05 11:42:46.073671,1807,1800,1120
256,2019-07-05 11:42:46.256183,1799,1800,1121
257,2019-07-05 11:42:46.431369,1809,1800,1120
258,2019-07-05 11:42:46.621455,1799,1800,1121
259,2019-07-05 11:42:46.816515,1809,1800,1120
260,2019-07-05 11:42:47.009998,1796,1800,1121
261,2019-07-05 11:42:47.190515,1807,1800,1121
262,2019-07-05 11:42:47.365050,1807,1800,1119
263,2019-07-05 11:42:47.549557,1801,1800,1120
264,2019-07-05 11:42:47.729077,1796,1800,1121
265,2019-07-05 11:42:47.917574,1796,1800,1120
266,2019-07-05 11:42:48.100087,1801,1800,1121
267,2019-07-05 11:42:48.278610,1809,1800,1120
268,2019-07-05 11:42:48.459129,1807,1800,1119
269,2019-07-05 11:42:48.635658,1793,1800,1120
270,2019-07-05 11:42:48.822160,1801,1800,1121
271,2019-07-05 11:42:49.000684,1801,1800,1120
272,2019-07-05 11:42:49.181201,1793,1800,1121
273,2019-07-05 11:42:49.367763,1793,1800,1121
274,2019-07-05 11:42:49.549126,1793,1800,1121
275,2019-07-05 11:42:49.729643,1801,1800,1121
276,2019-07-05 11:42:49.913153,1796,1800,1120
277,2019-07-05 11:42:50.092674,1801,1800,1121
278,2019-07-05 11:42:50.269203,1799,1800,1121
279,2019-07-05 11:42:50.453712,1796,1800,1122
280,2019-07-05 11:42:50.636223,1780,1800,1123
281,2019-07-05 11:42:50.823722,1780,1800,1124
282,2019-07-05 11:42:51.006236,1785,1800,1125
283,2019-07-05 11:42:51.181282,1793,1800,1123
284,2019-07-05 11:42:51.362797,1799,1800,1123
285,2019-07-05 11:42:51.544313,1801,1800,1122
286,2019-07-05 11:42:51.726825,1799,1800,1122
287,2019-07-05 11:42:51.908340,1793,1800,1123
288,2019-07-05 11:42:52.087456,1796,1800,1123
289,2019-07-05 11:42:52.265560,1801,1800,1122
290,2019-07-05 11:42:52.441091,1809,1800,1121
291,2019-07-05 11:42:52.627593,1809,1800,1121
292,2019-07-05 11:42:52.808110,1823,1800,1120
293,2019-07-05 11:42:52.986637,1807,1800,1121
294,2019-07-05 11:42:53.171142,1807,1800,1121
295,2019-07-05 11:42:53.353654,1815,1800,1121
296,2019-07-05 11:42:53.534173,1812,1800,1120
297,2019-07-05 11:42:53.711698,1791,1800,1121
298,2019-07-05 11:42:53.900862,1793,1800,1122
299,2019-07-05 11:42:54.104318,1801,1800,1122
300,2019-07-05 11:42:54.292814,1801,1800,1120
301,2019-07-05 11:42:54.470341,1801,1800,1121
302,2019-07-05 11:42:54.652854,1815,1800,1120
303,2019-07-05 11:42:54.833372,1807,1800,1120
304,2019-07-05 11:42:55.015455,1799,1800,1121
305,2019-07-05 11:42:55.200506,1809,1800,1120
306,2019-07-05 11:42:55.376613,1807,1800,1121
307,2019-07-05 11:42:55.555757,1801,1800,1120
308,2019-07-05 11:42:55.733793,1793,1800,1121
309,2019-07-05 11:42:55.925283,1804,1800,1120
310,2019-07-05 11:42:56.116770,1793,1800,1121
311,2019-07-05 11:42:56.298286,1807,1800,1121
312,2019-07-05 11:42:56.478804,1796,1800,1120
313,2019-07-05 11:42:56.664316,1791,1800,1122
314,2019-07-05 11:42:56.862792,1793,1800,1120
315,2019-07-05 11:42:57.064358,1799,1800,1121
316,2019-07-05 11:42:57.250377,1815,1800,1120
317,2019-07-05 11:42:57.429898,1809,1800,1119
318,2019-07-05 11:42:57.618394,1793,1800,1120
319,2019-07-05 11:42:57.803900,1788,1800,1122
320,2019-07-05 11:42:57.989405,1783,1800,1122
321,2019-07-05 11:42:58.172536,1796,1800,1122
322,2019-07-05 11:42:58.352057,1809,1800,1120
323,2019-07-05 11:42:58.554973,1812,1800,1120
324,2019-07-05 11:42:58.751450,1793,1800,1120
325,2019-07-05 11:42:58.941942,1785,1800,1123
326,2019-07-05 11:42:59.158363,1807,1800,1121
327,2019-07-05 11:42:59.344865,1807,1800,1119
328,2019-07-05 11:42:59.548321,1809,1800,1121
329,2019-07-05 11:42:59.726383,1809,1800,1120
330,2019-07-05 11:42:59.929570,1801,1800,1120
331,2019-07-05 11:43:00.156962,1801,1800,1120
332,2019-07-05 11:43:00.361416,1793,1800,1121
333,2019-07-05 11:43:00.552905,1799,1800,1121
334,2019-07-05 11:43:00.734420,1788,1800,1120
335,2019-07-05 11:43:00.926907,1788,1800,1122
336,2019-07-05 11:43:01.120972,1793,1800,1122
337,2019-07-05 11:43:01.313458,1801,1800,1121
338,2019-07-05 11:43:01.499504,1801,1800,1121
339,2019-07-05 11:43:01.685100,1804,1800,1120
340,2019-07-05 11:43:01.890551,1801,1800,1121
341,2019-07-05 11:43:02.095005,1801,1800,1121
342,2019-07-05 11:43:02.281507,1801,1800,1121
343,2019-07-05 11:43:02.481972,1801,1800,1121
344,2019-07-05 11:43:02.666480,1804,1800,1121
345,2019-07-05 11:43:02.870503,1801,1800,1121
346,2019-07-05 11:43:03.051758,1785,1800,1122
347,2019-07-05 11:43:03.237264,1793,1800,1122
348,2019-07-05 11:43:03.441718,1801,1800,1122
349,2019-07-05 11:43:03.627222,1801,1800,1122
350,2019-07-05 11:43:03.816716,1801,1800,1122
351,2019-07-05 11:43:04.006211,1807,1800,1121
352,2019-07-05 11:43:04.186353,1801,1800,1121
353,2019-07-05 11:43:04.373420,1801,1800,1121
354,2019-07-05 11:43:04.556967,1807,1800,1121
355,2019-07-05 11:43:04.773389,1807,1800,1121
356,2019-07-05 11:43:04.968867,1815,1800,1119
357,2019-07-05 11:43:05.155370,1796,1800,1121
358,2019-07-05 11:43:05.340874,1807,1800,1119
359,2019-07-05 11:43:05.530367,1799,1800,1120
360,2019-07-05 11:43:05.720518,1801,1800,1120
361,2019-07-05 11:43:05.907546,1796,1800,1121
362,2019-07-05 11:43:06.090060,1799,1800,1120
363,2019-07-05 11:43:06.274567,1793,1800,1121
364,2019-07-05 11:43:06.460071,1796,1800,1121
365,2019-07-05 11:43:06.648569,1801,1800,1120
366,2019-07-05 11:43:06.849033,1807,1800,1120
367,2019-07-05 11:43:07.045022,1793,1800,1122
368,2019-07-05 11:43:07.234649,1801,1800,1121
369,2019-07-05 11:43:07.418160,1807,1800,1119
370,2019-07-05 11:43:07.605805,1801,1800,1120
371,2019-07-05 11:43:07.790313,1793,1800,1121
372,2019-07-05 11:43:07.973822,1801,1800,1120
373,2019-07-05 11:43:08.164315,1793,1800,1121
374,2019-07-05 11:43:08.351813,1796,1800,1121
375,2019-07-05 11:43:08.529339,1807,1800,1121
376,2019-07-05 11:43:08.716419,1793,1800,1120
377,2019-07-05 11:43:08.897537,1801,1800,1121
378,2019-07-05 11:43:09.084718,1796,1800,1120
379,2019-07-05 11:43:09.269966,1793,1800,1122
380,2019-07-05 11:43:09.453477,1801,1800,1122
381,2019-07-05 11:43:09.640976,1801,1800,1122
382,2019-07-05 11:43:09.834460,1799,1800,1121
383,2019-07-05 11:43:10.019965,1801,1800,1120
384,2019-07-05 11:43:10.208461,1804,1800,1120
385,2019-07-05 11:43:10.395961,1807,1800,1118
386,2019-07-05 11:43:10.581642,1788,1800,1121
387,2019-07-05 11:43:10.768718,1793,1800,1120
388,2019-07-05 11:43:10.952382,1793,1800,1121
389,2019-07-05 11:43:11.138883,1801,1800,1121
390,2019-07-05 11:43:11.325387,1793,1800,1121
391,2019-07-05 11:43:11.509893,1809,1800,1121
392,2019-07-05 11:43:11.695398,1809,1800,1120
393,2019-07-05 11:43:11.880902,1801,1800,1120
394,2019-07-05 11:43:12.069399,1799,1800,1120
395,2019-07-05 11:43:12.259463,1788,1800,1122
396,2019-07-05 11:43:12.443186,1791,1800,1122
397,2019-07-05 11:43:12.629684,1791,1800,1123
398,2019-07-05 11:43:12.817183,1799,1800,1122
399,2019-07-05 11:43:13.003685,1801,1800,1121
400,2019-07-05 11:43:13.194177,1793,1800,1122
401,2019-07-05 11:43:13.374695,1796,1800,1122
402,2019-07-05 11:43:13.556210,1801,1800,1121
403,2019-07-05 11:43:13.739169,1801,1800,1121
404,2019-07-05 11:43:13.916696,1799,1800,1121
405,2019-07-05 11:43:14.095219,1801,1800,1121
406,2019-07-05 11:43:14.278728,1807,1800,1121
407,2019-07-05 11:43:14.459248,1807,1800,1120
408,2019-07-05 11:43:14.638768,1807,1800,1120
409,2019-07-05 11:43:14.823829,1799,1800,1121
410,2019-07-05 11:43:15.001355,1809,1800,1120
411,2019-07-05 11:43:15.181424,1807,1800,1120
412,2019-07-05 11:43:15.360596,1793,1800,1121
413,2019-07-05 11:43:15.543110,1793,1800,1121
414,2019-07-05 11:43:15.717644,1785,1800,1122
415,2019-07-05 11:43:15.897164,1785,1800,1122
416,2019-07-05 11:43:16.081671,1801,1800,1123
417,2019-07-05 11:43:16.267177,1801,1800,1122
418,2019-07-05 11:43:16.447854,1801,1800,1121
419,2019-07-05 11:43:16.634355,1799,1800,1121
420,2019-07-05 11:43:16.829268,1793,1800,1122
421,2019-07-05 11:43:17.023749,1801,1800,1121
422,2019-07-05 11:43:17.209254,1796,1800,1121
423,2019-07-05 11:43:17.389771,1801,1800,1121
424,2019-07-05 11:43:17.572284,1799,1800,1121
425,2019-07-05 11:43:17.755797,1807,1800,1121
426,2019-07-05 11:43:17.936839,1809,1800,1120
427,2019-07-05 11:43:18.125336,1796,1800,1120
428,2019-07-05 11:43:18.303398,1801,1800,1121
429,2019-07-05 11:43:18.478716,1796,1800,1121
430,2019-07-05 11:43:18.668209,1793,1800,1122
431,2019-07-05 11:43:18.850723,1801,1800,1121
432,2019-07-05 11:43:19.029245,1799,1800,1121
433,2019-07-05 11:43:19.216746,1804,1800,1120
434,2019-07-05 11:43:19.392276,1793,1800,1122
435,2019-07-05 11:43:19.583766,1796,1800,1122
436,2019-07-05 11:43:19.767418,1801,1800,1121
437,2019-07-05 11:43:19.948090,1801,1800,1121
438,2019-07-05 11:43:20.132597,1799,1800,1121
439,2019-07-05 11:43:20.314113,1793,1800,1122
440,2019-07-05 11:43:20.493634,1799,1800,1122
441,2019-07-05 11:43:20.671160,1796,1800,1121
442,2019-07-05 11:43:20.852674,1799,1800,1122
443,2019-07-05 11:43:21.032195,1801,1800,1122
444,2019-07-05 11:43:21.216386,1799,1800,1121
445,2019-07-05 11:43:21.394482,1807,1800,1120
446,2019-07-05 11:43:21.577993,1812,1800,1121
447,2019-07-05 11:43:21.757513,1815,1800,1120
448,2019-07-05 11:43:21.937034,1799,1800,1122
449,2019-07-05 11:43:22.120544,1807,1800,1121
450,2019-07-05 11:43:22.299068,1799,1800,1122
451,2019-07-05 11:43:22.476594,1807,1800,1120
452,2019-07-05 11:43:22.658657,1796,1800,1121
453,2019-07-05 11:43:22.839174,1793,1800,1122
454,2019-07-05 11:43:23.017856,1801,1800,1122
455,2019-07-05 11:43:23.203876,1801,1800,1120
456,2019-07-05 11:43:23.400351,1793,1800,1121
457,2019-07-05 11:43:23.594832,1807,1800,1121
458,2019-07-05 11:43:23.777344,1801,1800,1121
459,2019-07-05 11:43:23.965841,1801,1800,1121
460,2019-07-05 11:43:24.150348,1801,1800,1121
461,2019-07-05 11:43:24.332452,1799,1800,1121
462,2019-07-05 11:43:24.512499,1793,1800,1121
463,2019-07-05 11:43:24.700463,1799,1800,1121
464,2019-07-05 11:43:24.885968,1801,1800,1122
465,2019-07-05 11:43:25.069478,1799,1800,1121
466,2019-07-05 11:43:25.248999,1793,1800,1122
467,2019-07-05 11:43:25.427522,1799,1800,1122
468,2019-07-05 11:43:25.612545,1807,1800,1121
469,2019-07-05 11:43:25.796590,1807,1800,1120
470,2019-07-05 11:43:25.975704,1801,1800,1120
471,2019-07-05 11:43:26.155794,1801,1800,1121
472,2019-07-05 11:43:26.334830,1807,1800,1120
473,2019-07-05 11:43:26.515347,1807,1800,1121
474,2019-07-05 11:43:26.704840,1807,1800,1121
475,2019-07-05 11:43:26.906302,1807,1800,1121
476,2019-07-05 11:43:27.102778,1796,1800,1120
477,2019-07-05 11:43:27.286843,1793,1800,1121
478,2019-07-05 11:43:27.472348,1799,1800,1121
479,2019-07-05 11:43:27.651428,1801,1800,1121
480,2019-07-05 11:43:27.834602,1799,1800,1121
481,2019-07-05 11:43:28.014633,1799,1800,1122
482,2019-07-05 11:43:28.191161,1801,1800,1120
483,2019-07-05 11:43:28.372678,1801,1800,1121
484,2019-07-05 11:43:28.557184,1801,1800,1121
485,2019-07-05 11:43:28.736705,1801,1800,1121
486,2019-07-05 11:43:28.919842,1793,1800,1120
487,2019-07-05 11:43:29.111331,1799,1800,1121
488,2019-07-05 11:43:29.290426,1801,1800,1121
489,2019-07-05 11:43:29.473911,1801,1800,1121
490,2019-07-05 11:43:29.658418,1793,1800,1122
491,2019-07-05 11:43:29.837939,1796,1800,1121
492,2019-07-05 11:43:30.025438,1799,1800,1121
493,2019-07-05 11:43:30.211940,1815,1800,1118
494,2019-07-05 11:43:30.392459,1799,1800,1120
495,2019-07-05 11:43:30.579517,1793,1800,1121
496,2019-07-05 11:43:30.761567,1807,1800,1120
497,2019-07-05 11:43:30.944659,1793,1800,1121
498,2019-07-05 11:43:31.131675,1796,1800,1121
499,2019-07-05 11:43:31.310197,1785,1800,1122
500,2019-07-05 11:43:31.505676,1793,1800,1123
501,2019-07-05 11:43:31.695170,1793,1800,1121
502,2019-07-05 11:43:31.885661,1788,1800,1122
503,2019-07-05 11:43:32.079689,1791,1800,1123
504,2019-07-05 11:43:32.264197,1796,1800,1123
505,2019-07-05 11:43:32.452694,1788,1800,1123
506,2019-07-05 11:43:32.651676,1793,1800,1123
507,2019-07-05 11:43:32.851144,1799,1800,1123
508,2019-07-05 11:43:33.042633,1801,1800,1122
509,2019-07-05 11:43:33.226142,1796,1800,1123
510,2019-07-05 11:43:33.412643,1807,1800,1122
511,2019-07-05 11:43:33.595682,1815,1800,1121
512,2019-07-05 11:43:33.785177,1807,1800,1120
513,2019-07-05 11:43:33.974855,1801,1800,1122
514,2019-07-05 11:43:34.160869,1815,1800,1120
515,2019-07-05 11:43:34.345377,1793,1800,1121
516,2019-07-05 11:43:34.521905,1799,1800,1122
