Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
80,2019-07-05 12:03:54.469882,120,1800,1200
81,2019-07-05 12:03:54.656018,120,1800,1200
82,2019-07-05 12:03:54.845513,120,1800,1200
83,2019-07-05 12:03:55.027028,120,1800,1200
84,2019-07-05 12:03:55.211535,120,1800,1200
85,2019-07-05 12:03:55.399035,120,1800,1200
86,2019-07-05 12:03:55.577085,120,1800,1200
87,2019-07-05 12:03:55.760595,120,1800,1200
88,2019-07-05 12:03:55.954078,120,1800,1200
89,2019-07-05 12:03:56.140581,120,1800,1200
90,2019-07-05 12:03:56.323093,120,1800,1200
91,2019-07-05 12:03:56.504607,120,1800,1200
92,2019-07-05 12:03:56.688680,120,1800,1200
93,2019-07-05 12:03:56.886837,120,1800,1200
94,2019-07-05 12:03:57.090987,120,1800,1200
95,2019-07-05 12:03:57.275494,120,1800,1200
96,2019-07-05 12:03:57.462995,120,1800,1200
97,2019-07-05 12:03:57.646505,120,1800,1200
98,2019-07-05 12:03:57.836994,120,1800,1200
99,2019-07-05 12:03:58.021503,120,1800,1200
100,2019-07-05 12:03:58.202020,120,1800,1200
101,2019-07-05 12:03:58.376555,120,1800,1200
102,2019-07-05 12:03:58.561062,120,1800,1200
103,2019-07-05 12:03:58.744572,120,1800,1200
104,2019-07-05 12:03:58.932071,120,1800,1200
105,2019-07-05 12:03:59.115580,120,1800,1200
106,2019-07-05 12:03:59.303082,120,1800,1200
107,2019-07-05 12:03:59.485594,120,1800,1200
108,2019-07-05 12:03:59.671099,120,1800,1200
109,2019-07-05 12:03:59.858598,120,1800,1200
110,2019-07-05 12:04:00.042652,120,1800,1200
111,2019-07-05 12:04:00.229156,120,1800,1200
112,2019-07-05 12:04:00.416654,120,1800,1200
113,2019-07-05 12:04:00.603755,120,1800,1200
114,2019-07-05 12:04:00.786268,120,1800,1200
115,2019-07-05 12:04:00.970775,120,1800,1200
116,2019-07-05 12:04:01.154285,120,1800,1200
117,2019-07-05 12:04:01.340788,120,1800,1200
118,2019-07-05 12:04:01.525295,120,1800,1200
119,2019-07-05 12:04:01.717781,120,1800,1200
120,2019-07-05 12:04:01.904795,120,1800,1200
121,2019-07-05 12:04:02.094800,120,1800,1200
122,2019-07-05 12:04:02.279922,120,1800,1200
123,2019-07-05 12:04:02.467551,120,1800,1200
124,2019-07-05 12:04:02.656843,120,1800,1200
125,2019-07-05 12:04:02.846846,120,1800,1200
126,2019-07-05 12:04:03.053295,120,1800,1200
127,2019-07-05 12:04:03.234809,120,1800,1200
128,2019-07-05 12:04:03.419801,120,1800,1200
129,2019-07-05 12:04:03.606305,120,1800,1200
130,2019-07-05 12:04:03.804285,1,1800,1200
131,2019-07-05 12:04:03.993780,485,1800,1200
132,2019-07-05 12:04:04.178286,425,1800,1200
133,2019-07-05 12:04:04.363792,360,1800,1200
134,2019-07-05 12:04:04.547878,283,1800,1200
135,2019-07-05 12:04:04.742438,283,1800,1200
136,2019-07-05 12:04:04.966759,179,1800,1200
137,2019-07-05 12:04:05.161752,179,1800,1200
138,2019-07-05 12:04:05.345262,179,1800,1200
139,2019-07-05 12:04:05.524783,179,1800,1200
140,2019-07-05 12:04:05.710288,179,1800,1200
141,2019-07-05 12:04:05.896791,179,1800,1200
142,2019-07-05 12:04:06.076310,179,1800,1200
143,2019-07-05 12:04:06.258824,179,1800,1200
144,2019-07-05 12:04:06.443331,179,1800,1200
145,2019-07-05 12:04:06.625424,179,1800,1200
146,2019-07-05 12:04:06.823894,179,1800,1200
147,2019-07-05 12:04:07.021367,179,1800,1200
148,2019-07-05 12:04:07.212856,179,1800,1200
149,2019-07-05 12:04:07.396366,179,1800,1200
150,2019-07-05 12:04:07.578880,179,1800,1200
151,2019-07-05 12:04:07.763387,179,1800,1200
152,2019-07-05 12:04:07.952416,179,1800,1200
153,2019-07-05 12:04:08.141910,179,1800,1200
154,2019-07-05 12:04:08.321430,179,1800,1200
155,2019-07-05 12:04:08.496962,179,1800,1200
156,2019-07-05 12:04:08.683464,179,1800,1200
157,2019-07-05 12:04:08.871664,179,1800,1200
158,2019-07-05 12:04:09.056051,179,1800,1200
159,2019-07-05 12:04:09.239084,179,1800,1200
160,2019-07-05 12:04:09.424590,179,1800,1200
161,2019-07-05 12:04:09.608100,179,1800,1200
162,2019-07-05 12:04:09.788618,179,1800,1200
163,2019-07-05 12:04:09.984096,179,1800,1200
164,2019-07-05 12:04:10.173590,179,1800,1200
165,2019-07-05 12:04:10.364081,179,1800,1200
166,2019-07-05 12:04:10.549586,179,1800,1200
167,2019-07-05 12:04:10.734617,179,1800,1200
168,2019-07-05 12:04:10.921357,179,1800,1200
169,2019-07-05 12:04:11.125398,179,1800,1200
170,2019-07-05 12:04:11.328507,179,1800,1200
171,2019-07-05 12:04:11.532448,179,1800,1200
172,2019-07-05 12:04:11.732914,179,1800,1200
173,2019-07-05 12:04:11.955320,179,1800,1200
174,2019-07-05 12:04:12.157779,179,1800,1200
175,2019-07-05 12:04:12.374202,179,1800,1200
176,2019-07-05 12:04:12.571783,179,1800,1200
177,2019-07-05 12:04:12.753189,179,1800,1200
178,2019-07-05 12:04:12.937696,179,1800,1200
179,2019-07-05 12:04:13.120209,179,1800,1200
180,2019-07-05 12:04:13.294743,179,1800,1200
181,2019-07-05 12:04:13.493213,179,1800,1200
182,2019-07-05 12:04:13.677720,179,1800,1200
183,2019-07-05 12:04:13.871787,179,1800,1200
184,2019-07-05 12:04:14.056868,179,1800,1200
185,2019-07-05 12:04:14.244989,179,1800,1200
