Index,Time,Speed [rpm],Setpoint [rpm],Dutty cycle [ms]
40,2019-07-05 12:23:43.225858,1597,1800,1103
41,2019-07-05 12:23:43.409926,1619,1800,1104
42,2019-07-05 12:23:43.594866,1634,1800,1106
43,2019-07-05 12:23:43.775383,1650,1800,1108
44,2019-07-05 12:23:43.955901,1659,1800,1109
45,2019-07-05 12:23:44.143399,1683,1800,1109
46,2019-07-05 12:23:44.325910,1711,1800,1109
47,2019-07-05 12:23:44.509420,1721,1800,1108
48,2019-07-05 12:23:44.686946,1726,1800,1109
49,2019-07-05 12:23:44.870454,1726,1800,1110
50,2019-07-05 12:23:45.058950,1729,1800,1111
51,2019-07-05 12:23:45.240465,1731,1800,1112
52,2019-07-05 12:23:45.423974,1746,1800,1112
53,2019-07-05 12:23:45.609478,1751,1800,1113
54,2019-07-05 12:23:45.791546,1749,1800,1114
55,2019-07-05 12:23:45.974582,1754,1800,1115
56,2019-07-05 12:23:46.168065,1759,1800,1114
57,2019-07-05 12:23:46.356172,1762,1800,1115
58,2019-07-05 12:23:46.547660,1767,1800,1115
59,2019-07-05 12:23:46.731169,1764,1800,1115
60,2019-07-05 12:23:46.932632,1780,1800,1116
61,2019-07-05 12:23:47.131945,1783,1800,1115
62,2019-07-05 12:23:47.327850,1775,1800,1116
63,2019-07-05 12:23:47.514352,1780,1800,1116
64,2019-07-05 12:23:47.714816,1801,1800,1115
65,2019-07-05 12:23:47.921264,1788,1800,1116
66,2019-07-05 12:23:48.113748,1796,1800,1115
67,2019-07-05 12:23:48.301247,1785,1800,1116
68,2019-07-05 12:23:48.497866,1796,1800,1115
69,2019-07-05 12:23:48.684921,1783,1800,1116
70,2019-07-05 12:23:48.867193,1783,1800,1117
71,2019-07-05 12:23:49.057270,1801,1800,1116
72,2019-07-05 12:23:49.243934,1807,1800,1115
73,2019-07-05 12:23:49.431007,1801,1800,1115
74,2019-07-05 12:23:49.624956,1791,1800,1116
75,2019-07-05 12:23:49.815445,1807,1800,1115
76,2019-07-05 12:23:50.011921,1804,1800,1115
77,2019-07-05 12:23:50.200416,1796,1800,1116
78,2019-07-05 12:23:50.389910,1796,1800,1116
79,2019-07-05 12:23:50.579280,1796,1800,1116
80,2019-07-05 12:23:50.764784,1793,1800,1117
81,2019-07-05 12:23:50.948294,1812,1800,1115
82,2019-07-05 12:23:51.132800,1815,1800,1114
83,2019-07-05 12:23:51.317307,1801,1800,1114
84,2019-07-05 12:23:51.500816,1791,1800,1116
85,2019-07-05 12:23:51.680335,1793,1800,1116
86,2019-07-05 12:23:51.860226,1788,1800,1116
87,2019-07-05 12:23:52.044957,1801,1800,1115
88,2019-07-05 12:23:52.226010,1801,1800,1115
89,2019-07-05 12:23:52.406527,1804,1800,1116
90,2019-07-05 12:23:52.595024,1799,1800,1115
91,2019-07-05 12:23:52.781525,1788,1800,1117
92,2019-07-05 12:23:52.967029,1793,1800,1116
93,2019-07-05 12:23:53.159514,1785,1800,1117
94,2019-07-05 12:23:53.344021,1793,1800,1117
95,2019-07-05 12:23:53.530521,1796,1800,1117
96,2019-07-05 12:23:53.718547,1796,1800,1116
97,2019-07-05 12:23:53.907042,1791,1800,1117
98,2019-07-05 12:23:54.097534,1793,1800,1117
99,2019-07-05 12:23:54.284035,1804,1800,1116
100,2019-07-05 12:23:54.468293,1807,1800,1116
101,2019-07-05 12:23:54.651803,1799,1800,1116
102,2019-07-05 12:23:54.839302,1807,1800,1116
103,2019-07-05 12:23:55.018823,1793,1800,1117
104,2019-07-05 12:23:55.206873,1796,1800,1117
105,2019-07-05 12:23:55.395371,1796,1800,1117
106,2019-07-05 12:23:55.580874,1804,1800,1116
107,2019-07-05 12:23:55.769369,1804,1800,1115
108,2019-07-05 12:23:55.955872,1812,1800,1116
109,2019-07-05 12:23:56.148357,1809,1800,1115
110,2019-07-05 12:23:56.338846,1804,1800,1115
111,2019-07-05 12:23:56.521359,1796,1800,1116
112,2019-07-05 12:23:56.708971,1791,1800,1117
113,2019-07-05 12:23:56.906444,1801,1800,1116
114,2019-07-05 12:23:57.108901,1788,1800,1117
115,2019-07-05 12:23:57.309365,1785,1800,1118
116,2019-07-05 12:23:57.494869,1801,1800,1117
117,2019-07-05 12:23:57.682367,1809,1800,1115
118,2019-07-05 12:23:57.864880,1807,1800,1115
119,2019-07-05 12:23:58.048389,1804,1800,1116
120,2019-07-05 12:23:58.239875,1796,1800,1117
121,2019-07-05 12:23:58.422389,1804,1800,1116
122,2019-07-05 12:23:58.612880,1807,1800,1115
123,2019-07-05 12:23:58.799380,1801,1800,1116
124,2019-07-05 12:23:58.987876,1796,1800,1117
125,2019-07-05 12:23:59.171387,1796,1800,1117
126,2019-07-05 12:23:59.362873,1807,1800,1116
127,2019-07-05 12:23:59.544388,1804,1800,1115
128,2019-07-05 12:23:59.726899,1801,1800,1115
129,2019-07-05 12:23:59.907418,1796,1800,1116
130,2019-07-05 12:24:00.101975,1793,1800,1117
131,2019-07-05 12:24:00.286403,1788,1800,1117
132,2019-07-05 12:24:00.467623,1801,1800,1117
133,2019-07-05 12:24:00.651131,1799,1800,1116
134,2019-07-05 12:24:00.836761,1799,1800,1117
135,2019-07-05 12:24:01.022265,1796,1800,1116
136,2019-07-05 12:24:01.210761,1799,1800,1117
137,2019-07-05 12:24:01.394271,1791,1800,1117
138,2019-07-05 12:24:01.584759,1793,1800,1117
139,2019-07-05 12:24:01.772259,1793,1800,1118
140,2019-07-05 12:24:01.961277,1796,1800,1118
141,2019-07-05 12:24:02.149368,1796,1800,1117
142,2019-07-05 12:24:02.331402,1807,1800,1117
143,2019-07-05 12:24:02.512111,1812,1800,1115
144,2019-07-05 12:24:02.698108,1807,1800,1116
145,2019-07-05 12:24:02.885606,1799,1800,1117
146,2019-07-05 12:24:03.074103,1804,1800,1117
147,2019-07-05 12:24:03.261600,1801,1800,1116
148,2019-07-05 12:24:03.445112,1793,1800,1117
149,2019-07-05 12:24:03.636599,1796,1800,1117
150,2019-07-05 12:24:03.833073,1799,1800,1117
151,2019-07-05 12:24:04.019162,1796,1800,1117
152,2019-07-05 12:24:04.222617,1807,1800,1117
153,2019-07-05 12:24:04.444623,1818,1800,1115
154,2019-07-05 12:24:04.632122,1801,1800,1116
155,2019-07-05 12:24:04.852534,1785,1800,1117
156,2019-07-05 12:24:05.054991,1785,1800,1118
157,2019-07-05 12:24:05.247477,1791,1800,1118
158,2019-07-05 12:24:05.426996,1799,1800,1117
159,2019-07-05 12:24:05.616103,1801,1800,1117
160,2019-07-05 12:24:05.805518,1812,1800,1116
161,2019-07-05 12:24:05.991022,1799,1800,1116
162,2019-07-05 12:24:06.178520,1804,1800,1116
163,2019-07-05 12:24:06.372004,1804,1800,1116
164,2019-07-05 12:24:06.560499,1791,1800,1117
165,2019-07-05 12:24:06.746004,1801,1800,1116
166,2019-07-05 12:24:06.943548,1796,1800,1117
167,2019-07-05 12:24:07.145010,1804,1800,1116
168,2019-07-05 12:24:07.336080,1793,1800,1117
169,2019-07-05 12:24:07.525574,1801,1800,1117
170,2019-07-05 12:24:07.708086,1809,1800,1116
171,2019-07-05 12:24:07.897664,1812,1800,1115
172,2019-07-05 12:24:08.082170,1793,1800,1117
173,2019-07-05 12:24:08.264682,1796,1800,1117
174,2019-07-05 12:24:08.456170,1815,1800,1116
175,2019-07-05 12:24:08.641675,1804,1800,1115
176,2019-07-05 12:24:08.824186,1785,1800,1117
177,2019-07-05 12:24:08.996726,1791,1800,1118
178,2019-07-05 12:24:09.179238,1796,1800,1117
179,2019-07-05 12:24:09.358351,1799,1800,1117
180,2019-07-05 12:24:09.540863,1804,1800,1116
181,2019-07-05 12:24:09.723375,1793,1800,1117
182,2019-07-05 12:24:09.900900,1796,1800,1117
183,2019-07-05 12:24:10.085406,1801,1800,1117
184,2019-07-05 12:24:10.265926,1807,1800,1115
185,2019-07-05 12:24:10.453423,1799,1800,1117
186,2019-07-05 12:24:10.642916,1801,1800,1117
187,2019-07-05 12:24:10.829417,1796,1800,1116
188,2019-07-05 12:24:11.006942,1783,1800,1118
189,2019-07-05 12:24:11.233337,1796,1800,1118
190,2019-07-05 12:24:11.434797,1799,1800,1116
191,2019-07-05 12:24:11.629881,1793,1800,1118
192,2019-07-05 12:24:11.815385,1801,1800,1117
193,2019-07-05 12:24:12.019400,1804,1800,1117
194,2019-07-05 12:24:12.201580,1804,1800,1116
195,2019-07-05 12:24:12.386085,1801,1800,1117
196,2019-07-05 12:24:12.571134,1801,1800,1117
197,2019-07-05 12:24:12.753646,1799,1800,1117
198,2019-07-05 12:24:12.940147,1799,1800,1117
199,2019-07-05 12:24:13.121661,1809,1800,1116
200,2019-07-05 12:24:13.304173,1796,1800,1117
201,2019-07-05 12:24:13.487683,1799,1800,1117
202,2019-07-05 12:24:13.669198,1791,1800,1117
203,2019-07-05 12:24:13.849714,1793,1800,1118
204,2019-07-05 12:24:14.045192,1791,1800,1118
205,2019-07-05 12:24:21.921485,1801,1800,1117
206,2019-07-05 12:24:22.110978,1804,1800,1116
207,2019-07-05 12:24:22.321416,1796,1800,1118
208,2019-07-05 12:24:22.528862,1799,1800,1117
209,2019-07-05 12:24:22.740297,1812,1800,1117
